ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
DTE,2011-10-31,Multi-Utilities,EVRG|PCG|T|LLY|BMY,SRE|PCG|NI|PNW|ED,0.9349545202054659,0.9771307849062348,-0.04217626470076896
DUK,2011-10-31,Electric Utilities,KMB|MO|GIS|MDLZ|CPB,PEG|FE|LNT|EVRG|EIX,0.924277629554044,0.9214812801029952,0.002796349451048785
DVN,2011-10-31,Oil & Gas Exploration & Production,CME|TEL|BSX|HON|TSCO,APA|CTRA|TPL|EOG|EQT,0.8918044324922967,0.9312569391604351,-0.039452506668138376
DXCM,2011-10-31,Health Care Equipment,A|FFIV|HAL|AMD|FTNT,BSX|ZBH|BAX|RVTY|PODD,0.19745793564043823,0.34860128753928626,-0.15114335189884803
ECL,2011-10-31,Specialty Chemicals,TJX|GRMN|SNPS|NOC|BAX,DD|IFF|LYB|PPG|ALB,0.9367353551395656,0.8625944082710943,0.07414094686847128
ED,2011-10-31,Multi-Utilities,PPL|XEL|D|WMT|CAG,D|NEE|DTE|CMS|SRE,0.9177756428544789,0.9383104713386136,-0.020534828484134682
EIX,2011-10-31,Electric Utilities,UPS|ADP|PM|CVS|AEE,AEP|EVRG|FE|SO|LNT,0.8987428410169932,0.8702111789070336,0.02853166210995961
EOG,2011-10-31,Oil & Gas Exploration & Production,TER|EME|GS|BLK|ULTA,EQT|COP|APA|DVN|CTRA,0.7974181511846133,0.8482967743977102,-0.050878623213096885
EQT,2011-10-31,Oil & Gas Exploration & Production,EA|TFC|CAT|UHS|NDAQ,EOG|COP|TPL|APA|CTRA,0.8996624382131237,0.9152308408230808,-0.015568402609957066
ES,2011-10-31,Electric Utilities,BDX|NI|HRL|DLTR|MRK,EXC|PPL|DUK|EVRG|PEG,0.8338125023179016,0.8740525081929252,-0.04024000587502363
ETR,2011-10-31,Electric Utilities,AEP|NEE|ABT|HSY|SJM,DUK|PEG|FE|EXC|EVRG,0.8991992053148805,0.9114665445163977,-0.012267339201517236
EVRG,2011-10-31,Electric Utilities,DTE|PCG|LLY|T|BMY,ETR|EXC|ES|PPL|LNT,0.8850149383343286,0.9414616413971099,-0.05644670306278121
EW,2011-10-31,Health Care Equipment,HUM|DHR|CINF|AMAT|AXP,STE|BDX|SYK|MDT|DXCM,0.7193890303604036,0.47154849598869625,0.24784053437170733
EXC,2011-10-31,Electric Utilities,CL|PNW|WEC|SYY|JNJ,WEC|LNT|SO|EIX|FE,0.8544821478854903,0.8746124216227795,-0.02013027373728926
FDS,2011-10-31,Financial Exchanges & Data,APD|CMCSA|INTU|LDOS|O,CBOE|NDAQ|MCO|ICE|SPGI,0.9428536285805477,0.9262576541874948,0.016595974393052826
FE,2011-10-31,Electric Utilities,PM|ADP|CVS|EIX|UPS,SO|EVRG|LNT|EIX|PEG,0.8359599917685361,0.8463293252754285,-0.010369333506892398
FICO,2011-10-31,Application Software,OXY|HPQ|STT|MCO|PWR,ORCL|INTU|ADSK|ADBE|CRM,0.5909391724115294,0.6094361534614341,-0.018496981049904715
FSLR,2011-10-31,Semiconductors,ALGN|CIEN|BAC|NFLX|MS,NXPI|NVDA|MCHP|AVGO|AMD,0.7280059580600092,0.6777790193701942,0.05022693868981498
GD,2011-10-31,Aerospace & Defense,GILD|LH|CAH|COR|MDT,RTX|NOC|LHX|LMT|GE,0.7755323253370071,0.893526655188328,-0.11799432985132086
GE,2011-10-31,Aerospace & Defense,QCOM|SPG|AXP|DIS|STZ,BA|LMT|GD|RTX|NOC,0.9156347655890381,0.8774492309126455,0.03818553467639263
GIS,2011-10-31,Packaged Foods & Meats,DUK|KMB|MO|MDLZ|CPB,MKC|HSY|SJM|HRL|CPB,0.8942737259562671,0.899420380150802,-0.005146654194534861
GWW,2011-10-31,Industrial Machinery & Supplies & Components,CB|NEM|OMC|FIS|ELV,IEX|ITW|PH|DOV|SWK,0.9280305837205339,0.9430904849561382,-0.0150599012356043
HIG,2011-10-31,Property & Casualty Insurance,CBRE|MGM|COHR|VLO|LYB,WRB|TRV|CB|CINF|ACGL,0.8678672231523803,0.7703991727908729,0.09746805036150741
HRL,2011-10-31,Packaged Foods & Meats,NI|ADP|ES|PM|FE,MKC|GIS|MDLZ|HSY|SJM,0.9240687833881158,0.9133178857289387,0.010750897659177139
HSY,2011-10-31,Packaged Foods & Meats,AEP|ETR|AZO|ABT|NEE,CPB|GIS|CAG|HRL|MDLZ,0.7511014113468415,0.7418781290377827,0.009223282309058778
HUBB,2011-10-31,Industrial Machinery & Supplies & Components,STE|IT|EQR|ALL|ITW,PNR|DOV|IEX|SWK|NDSN,0.8775006607981194,0.9060255005919791,-0.02852483979385967
ICE,2011-10-31,Financial Exchanges & Data,MRSH|JCI|JKHY|BG|MCK,MSCI|CME|SPGI|FDS|NDAQ,0.7568305798961149,0.8414167350856572,-0.08458615518954227
IDXX,2011-10-31,Health Care Equipment,L|EG|MCHP|RTX|NKE,RVTY|RMD|BAX|DXCM|SYK,0.7400968608497586,0.7037003905925991,0.03639647025715942
IEX,2011-10-31,Industrial Machinery & Supplies & Components,J|APH|MAR|WAT|PNC,GWW|DOV|NDSN|SWK|ITW,0.9443252360803573,0.9527235789324163,-0.008398342852058982
IFF,2011-10-31,Specialty Chemicals,CTAS|PGR|WBD|MCHP|EG,ALB|ECL|SHW|PPG|LYB,0.3746813565864327,0.5046877372066371,-0.13000638062020436
INTC,2011-10-31,Semiconductors,MSI|WM|YUM|HSIC|BALL,MCHP|QCOM|AMD|ON|AVGO,0.8683754783831379,0.8290523196815905,0.039323158701547345
INTU,2011-10-31,Application Software,CMCSA|O|APD|DRI|FDS,ADBE|SNPS|ADSK|TYL|CRM,0.9440989356811361,0.9154492816049441,0.02864965407619202
ISRG,2011-10-31,Health Care Equipment,HON|CMG|TSCO|CME|BSX,EW|BDX|MDT|RMD|ABT,0.8345002964947664,0.8818022981334569,-0.04730200163869047
ITW,2011-10-31,Industrial Machinery & Supplies & Components,JBHT|CI|EQR|ALL|IT,SNA|DOV|GWW|NDSN|PH,0.8422813787488999,0.9061174820316216,-0.06383610328272171
IVZ,2011-10-31,Asset Management & Custody Banks,BX|RCL|FCX|AIG|TMUS,BK|NTRS|STT|AMP|BX,0.9324435983472881,0.9263314775634531,0.00611212078383494
JPM,2011-10-31,Diversified Banks,PRU|WDC|VMC|LEN|LYV,USB|PNC|TFC|WFC|C,0.8870129964928022,0.9737470101926691,-0.08673401369986689
KKR,2011-10-31,Asset Management & Custody Banks,NVDA|LULU|WYNN|ON|TMUS,BEN|IVZ|NTRS|BLK|BK,0.8299005048132833,0.8712444627301246,-0.04134395791684131
LHX,2011-10-31,Aerospace & Defense,EXPD|STZ|PKG|ADM|FDX,GE|TXT|RTX|GD|TDG,0.9162961800505616,0.896736010083681,0.01956016996688059
LMT,2011-10-31,Aerospace & Defense,AMGN|CHD|LNT|COST|AEE,AXON|BA|TXT|GD|RTX,0.8184610605274912,0.8023437487645744,0.016117311762916864
LNT,2011-10-31,Electric Utilities,LMT|AMGN|CHD|PEG|COST,SO|DUK|PPL|EXC|EIX,0.8135538284403226,0.8586795225588328,-0.045125694118510196
LYB,2011-10-31,Specialty Chemicals,VLO|FTNT|COHR|SMCI|DXCM,ALB|IFF|SHW|DD|PPG,0.7445858367930457,0.8724784053519131,-0.12789256855886744
MCHP,2011-10-31,Semiconductors,EG|L|IFF|WBD|NKE,ADI|NXPI|SWKS|AVGO|MPWR,0.7632591807464516,0.9639162467731235,-0.20065706602667188
MCO,2011-10-31,Financial Exchanges & Data,BLK|GS|ULTA|HPQ|OXY,NDAQ|ICE|FDS|MSCI|SPGI,0.8651549669877501,0.9245042333945611,-0.05934926640681104
MDLZ,2011-10-31,Packaged Foods & Meats,MO|KMB|DUK|GIS|XEL,SJM|MKC|GIS|TSN|HRL,0.8575516766836712,0.8404484181493931,0.017103258534278076
MDT,2011-10-31,Health Care Equipment,LH|GILD|LIN|FISV|CAH,PODD|ISRG|EW|BAX|SYK,0.8653991748901045,0.7355329909371733,0.12986618395293126
MKC,2011-10-31,Packaged Foods & Meats,CMS|KR|PEG|SRE|LNT,CPB|GIS|HRL|HSY|MDLZ,0.8382535900179907,0.9077426609971077,-0.06948907097911694
MPWR,2011-10-31,Semiconductors,MAS|ADSK|NDSN|MOS|INCY,QCOM|MU|MCHP|FSLR|NXPI,0.892719010856946,0.8699708750667721,0.022748135790173984
MSCI,2011-10-31,Financial Exchanges & Data,DOV|RL|TDY|AVGO|UDR,MCO|ICE|FDS|CME|NDAQ,0.8807363509279873,0.9395187188935618,-0.058782367965574456
MTD,2011-10-31,Life Sciences Tools & Services,TPR|MA|WSM|RMD|ETN,A|TECH|WAT|DHR|CRL,0.7662406561124655,0.7537580109783479,0.012482645134117565
MU,2011-10-31,Semiconductors,C|MGM|CBRE|HIG|URI,ADI|AVGO|TXN|FSLR|MPWR,0.3715629712101272,0.4681097954051893,-0.09654682419506211
NDAQ,2011-10-31,Financial Exchanges & Data,APA|EBAY|KIM|EA|WSM,CBOE|FDS|SPGI|ICE|MSCI,0.9158244224315935,0.9274860582957588,-0.011661635864165354
NDSN,2011-10-31,Industrial Machinery & Supplies & Components,PSKY|INCY|HST|BKR|ADSK,IEX|ITW|DOV|SWK|SNA,0.9033060052582577,0.9139428694950885,-0.010636864236830856
NEE,2011-10-31,Multi-Utilities,ETR|AEP|ABT|SJM|HSY,PCG|XEL|ED|D|AEE,0.8473681977699224,0.7906446706847085,0.056723527085214
NI,2011-10-31,Multi-Utilities,ES|BDX|HRL|ADP|FE,PNW|XEL|ED|SRE|AEE,0.8393284927750263,0.9299701765217406,-0.09064168374671433
NOC,2011-10-31,Aerospace & Defense,SNPS|RSG|PFE|GRMN|TJX,AXON|GD|TDG|BA|RTX,0.864520352645442,0.8948490936602472,-0.030328741014805205
NTRS,2011-10-31,Asset Management & Custody Banks,BRO|MAA|HON|EQIX|CME,STT|BX|AMP|IVZ|KKR,0.9132534277675295,0.9304713298755496,-0.0172179021080201
NVDA,2011-10-31,Semiconductors,ON|KKR|LULU|AKAM|CTRA,INTC|ADI|QCOM|MPWR|NXPI,0.7729894542172816,0.7158505188918783,0.05713893532540326
NXPI,2011-10-31,Semiconductors,URI|STX|PHM|RF|MS,MPWR|TXN|AMD|FSLR|INTC,0.7817408032952397,0.8725536052236172,-0.0908128019283776
ON,2011-10-31,Semiconductors,NVDA|LULU|AKAM|KKR|REGN,INTC|ADI|FSLR|MCHP|NXPI,0.768645539821214,0.8108576430302998,-0.04221210320908586
ORCL,2011-10-31,Application Software,EL|DOC|DIS|GE|CCL,CRM|INTU|PTC|ADBE|TYL,0.9006837107987229,0.9591741992949773,-0.05849048849625438
OXY,2011-10-31,Oil & Gas Exploration & Production,HPQ|STT|PWR|SLB|MCO,COP|APA|EOG|DVN|EQT,0.9154963774397679,0.9353631854767589,-0.019866808036991035
PCG,2011-10-31,Multi-Utilities,SJM|T|DTE|EVRG|MCD,DTE|CNP|PNW|SRE|ED,0.6976641012273225,0.6789702756421162,0.01869382558520627
PEG,2011-10-31,Electric Utilities,CMS|MKC|LNT|LMT|KR,PPL|ETR|DUK|EIX|ES,0.8885621485950433,0.9189078384461358,-0.030345689851092428
PGR,2011-10-31,Property & Casualty Insurance,CTAS|IFF|WBD|SYK|DRI,ACGL|CB|TRV|CINF|ALL,0.7866225267932937,0.8737550852092191,-0.08713255841592538
PH,2011-10-31,Industrial Machinery & Supplies & Components,NTAP|CTSH|CRL|EXPE|J,SWK|GWW|ITW|PNR|NDSN,0.8495445824836605,0.9386345272130815,-0.089089944729421
PNC,2011-10-31,Diversified Banks,WAT|APH|MAR|J|CTSH,JPM|BAC|WFC|USB|C,0.9041170648155469,0.9633971020318863,-0.059280037216339454
PNR,2011-10-31,Industrial Machinery & Supplies & Components,GL|MLM|AIZ|CCL|DOC,SNA|HUBB|DOV|GWW|PH,0.9384195115097058,0.9691401523744327,-0.030720640864726922
PNW,2011-10-31,Multi-Utilities,EXC|WEC|SRE|SYY|CL,PCG|CNP|D|NEE|ED,0.9307317311738151,0.9325647712209371,-0.0018330400471219255
PODD,2011-10-31,Health Care Equipment,BLK|TER|MCO|EOG|EME,RVTY|ZBH|ISRG|EW|SYK,0.43352319963291547,0.3202783763087214,0.11324482332419405
PPG,2011-10-31,Specialty Chemicals,UNP|ADBE|BXP|DVA|GEN,ALB|LYB|DD|ECL|IFF,0.9599969920165496,0.9177588348864835,0.04223815713006618
PPL,2011-10-31,Electric Utilities,D|ED|WMT|CAG|XEL,PEG|WEC|SO|EVRG|LNT,0.8688123854562098,0.9018102217541147,-0.03299783629790498
PTC,2011-10-31,Application Software,MET|LVS|HBAN|DECK|KEY,CRM|CDNS|INTU|TYL|ADSK,0.9077256336045796,0.9333695497659094,-0.02564391616132977
QCOM,2011-10-31,Semiconductors,GE|AXP|SPG|PSA|STZ,NXPI|SWKS|AVGO|MCHP|MPWR,0.7228002021038983,0.7306936788000177,-0.007893476696119395
RMD,2011-10-31,Health Care Equipment,KIM|WSM|APA|ETN|NDAQ,SYK|DXCM|BSX|ABT|RVTY,0.8290965898158161,0.6760846849847493,0.15301190483106686
RTX,2011-10-31,Aerospace & Defense,COP|NKE|TSN|IDXX|L,NOC|AXON|TDG|GD|GE,0.9447300382178629,0.9553169218898198,-0.010586883671956815
RVTY,2011-10-31,Health Care Equipment,CHTR|VTRS|WY|TMO|REG,BAX|ABT|STE|RMD|DXCM,0.8456233052506826,0.679733419828969,0.16588988542171368
SHW,2011-10-31,Specialty Chemicals,CCI|AMT|BAX|SBAC|ECL,DD|ECL|ALB|LYB|IFF,0.7423574589977748,0.8290491408987786,-0.08669168190100374
SJM,2011-10-31,Packaged Foods & Meats,PCG|MCD|T|NEE|VZ,TSN|MKC|CPB|CAG|MDLZ,0.7094691228078885,0.7282629833957919,-0.018793860587903333
SNA,2011-10-31,Industrial Machinery & Supplies & Components,JBHT|DLR|MTB|EMR|BBY,HUBB|GWW|NDSN|DOV|IEX,0.8377508877887252,0.9171505127030257,-0.07939962491430053
SNPS,2011-10-31,Application Software,NOC|GRMN|RSG|ECL|TJX,ADSK|PTC|TRMB|CDNS|TYL,0.9049129911552756,0.9043906601256323,0.0005223310296432748
SO,2011-10-31,Electric Utilities,PG|CPB|GIS|DUK|KMB,ES|PEG|PPL|DUK|EVRG,0.9310040618973767,0.9342066600019895,-0.003202598104612764
SPGI,2011-10-31,Financial Exchanges & Data,BA|NRG|WTW|AVB|MMM,ICE|MSCI|CBOE|MCO|CME,0.7562522332905872,0.7079658053186833,0.04828642797190397
SRE,2011-10-31,Multi-Utilities,PNW|KR|EXC|CL|WEC,CMS|DTE|XEL|PCG|D,0.9665853597474956,0.958650125959512,0.007935233787983553
STE,2011-10-31,Health Care Equipment,IT|HUBB|ALL|EQR|VRSN,MDT|BDX|IDXX|RMD|RVTY,0.7477401108653507,0.8427760139163034,-0.09503590305095266
STT,2011-10-31,Asset Management & Custody Banks,PWR|SLB|OXY|BEN|HPQ,BX|IVZ|BK|BLK|KKR,0.911152960465446,0.946862167198265,-0.035709206732818966
SWK,2011-10-31,Industrial Machinery & Supplies & Components,BK|SCHW|CNC|ODFL|COF,GWW|PNR|DOV|HUBB|NDSN,0.9102486511215123,0.9503287185462014,-0.04008006742468906
SWKS,2011-10-31,Semiconductors,AIG|PFG|VRTX|RCL|IVZ,MU|TXN|QCOM|ON|MPWR,0.7301101648848957,0.8181895636900762,-0.08807939880518056
SYK,2011-10-31,Health Care Equipment,DRI|PGR|CTAS|IRM|O,ISRG|DXCM|RMD|STE|BDX,0.9372111144322188,0.7983377019777599,0.13887341245445894
TDG,2011-10-31,Aerospace & Defense,LRCX|PCAR|CPT|DPZ|CDNS,RTX|AXON|BA|GE|GD,0.8087969318390981,0.8402659559366292,-0.03146902409753116
TECH,2011-10-31,Life Sciences Tools & Services,AJG|ERIE|LDOS|O|CTAS,WAT|MTD|DHR|CRL|TMO,0.933752972771044,0.9326142279689849,0.0011387448020591107
TFC,2011-10-31,Diversified Banks,UHS|EQT|UDR|CAT|ARE,JPM|BAC|PNC|WFC|C,0.9600675963094905,0.98452695711506,-0.02445936080556954
TMO,2011-10-31,Life Sciences Tools & Services,USB|VTRS|COO|CHTR|REG,DHR|CRL|TECH|A|WAT,0.7467362369175372,0.8461917792210195,-0.0994555423034823
TPL,2011-10-31,Oil & Gas Exploration & Production,FIX|MU|MGM|HIG|CBRE,APA|OXY|EOG|EQT|CTRA,0.17014510767431162,0.16044387893849402,0.009701228735817607
TRMB,2011-10-31,Application Software,DHI|CMI|TT|GLW|EME,ORCL|PTC|ADBE|TYL|SNPS,0.8850364324529572,0.9102173501705252,-0.02518091771756803
TROW,2011-10-31,Asset Management & Custody Banks,ROK|LEN|VMC|ALB|BKR,BK|BEN|BX|KKR|NTRS,0.9479748083874651,0.9464023645248738,0.0015724438625912551
TRV,2011-10-31,Property & Casualty Insurance,UNP|ROP|BXP|DHR|CINF,WRB|PGR|ACGL|CINF|CB,0.9484468720931015,0.9677463006961928,-0.019299428603091306
TSN,2011-10-31,Packaged Foods & Meats,RTX|ADI|COP|LOW|IDXX,SJM|HRL|MDLZ|CAG|GIS,0.8165344756433237,0.7594470783424422,0.057087397300881526
TXN,2011-10-31,Semiconductors,GPC|LOW|HD|ADI|BF-B,MU|ON|SWKS|MPWR|FSLR,0.8537649606951122,0.9587580146879177,-0.10499305399280545
TXT,2011-10-31,Aerospace & Defense,GLW|LII|AFL|PLD|WFC,RTX|LMT|LHX|GD|NOC,0.8296172593346779,0.847991681535195,-0.018374422200517104
TYL,2011-10-31,Application Software,EXR|TDY|UDR|DOV|ARE,CRM|TRMB|CDNS|ADSK|ORCL,0.8911848022198946,0.9014332230900924,-0.010248420870197839
USB,2011-10-31,Diversified Banks,TMO|VTRS|COO|REG|CHTR,TFC|WFC|PNC|BAC|JPM,0.9191946968879127,0.9407280355374906,-0.02153333864957796
WAT,2011-10-31,Life Sciences Tools & Services,PNC|APH|J|MAR|IEX,MTD|A|TECH|DHR|TMO,0.8927263060756985,0.9420009185049165,-0.049274612429218045
WEC,2011-10-31,Electric Utilities,SYY|CL|EXC|PNW|JNJ,ES|PPL|EVRG|EIX|AEP,0.877981722905727,0.9273195871654268,-0.04933786425969988
WFC,2011-10-31,Diversified Banks,GLW|TXT|TT|DHI|TRMB,TFC|USB|BAC|JPM|PNC,0.8804267188588996,0.9687787800225817,-0.0883520611636821
WRB,2011-10-31,Property & Casualty Insurance,GPC|ADI|BR|BF-B|HAS,ALL|PGR|CINF|HIG|CB,0.8435623949208689,0.8519680340113309,-0.008405639090461992
XEL,2011-10-31,Multi-Utilities,ED|PPL|WMT|D|CAG,D|PCG|AEE|CMS|PNW,0.9055368629989698,0.9420688743510484,-0.03653201135207851
ZBH,2011-10-31,Health Care Equipment,LIN|MDT|OKE|FISV|LH,MDT|BSX|SYK|RMD|ABT,0.8485157817584478,0.8526705371890217,-0.004154755430573975
A,2014-04-30,Life Sciences Tools & Services,PRU|CBOE|MCO|IVZ|EOG,CRL|WAT|TMO|DHR|MTD,0.7055595209044376,0.5785824164493822,0.1269771044550554
ABBV,2014-04-30,Biotechnology,ADSK|MPWR|MA|AMGN|MLM,REGN|AMGN|VRTX|BIIB|INCY,0.16734141302802252,0.2002032186643129,-0.032861805636290375
ABT,2014-04-30,Health Care Equipment,HON|COP|PLD|CPB|PAYX,EW|IDXX|RVTY|STE|MDT,0.3109655855015538,0.3091237778523988,0.0018418076491549806
ACGL,2014-04-30,Property & Casualty Insurance,ES|DUK|AWK|MCD|XEL,ALL|PGR|WRB|TRV|HIG,0.43900909131543203,0.6778159637157541,-0.2388068724003221
ADBE,2014-04-30,Application Software,EA|MPC|ON|JBL|NCLH,FICO|ORCL|TYL|PTC|SNPS,0.23668346559598166,0.7014812407368121,-0.4647977751408304
ADI,2014-04-30,Semiconductors,VRSK|LHX|DG|EFX|GD,SWKS|NVDA|AMD|MPWR|NXPI,0.5725841498781056,0.6503172650743724,-0.0777331151962668
ADSK,2014-04-30,Application Software,ABBV|MA|AMGN|MPWR|BAC,ORCL|FICO|CDNS|WDAY|TYL,0.4680570064946523,0.5001557322151681,-0.03209872572051575
