ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
BLK,2011-10-31,Asset Management & Custody Banks,DD|ETN|DIS|LYV|INCY,BK|STT|AMP|KKR|IVZ,0.9113935439555322,0.9585917240670951,-0.04719818011156296
BSX,2011-10-31,Health Care Equipment,IDXX|RMD|TECH|SPGI|NRG,RMD|DXCM|ISRG|RVTY|SYK,0.7256665967050149,0.719518511500918,0.006148085204096931
BX,2011-10-31,Asset Management & Custody Banks,WFC|JPM|COHR|TMUS|GPN,BK|KKR|TROW|NTRS|AMP,0.853680414629557,0.927767227013932,-0.07408681238437498
C,2011-10-31,Diversified Banks,HAL|HIG|MS|WYNN|IVZ,USB|PNC|JPM|BAC|WFC,0.9483500763507408,0.9542630165292636,-0.005912940178522841
CAG,2011-10-31,Packaged Foods & Meats,SJM|KR|FE|LNT|WEC,HSY|MKC|CPB|GIS|SJM,0.6094088677557175,0.6678943112830237,-0.058485443527306225
CB,2011-10-31,Property & Casualty Insurance,MRSH|PSA|ESS|NEM|WELL,ALL|TRV|ACGL|WRB|HIG,0.9448934225759027,0.9435208621337933,0.0013725604421094273
CBOE,2011-10-31,Financial Exchanges & Data,ICE|CI|REG|LIN|APA,CME|NDAQ|MSCI|ICE|MCO,0.5629919984306264,0.6195602127517258,-0.056568214321099375
CDNS,2011-10-31,Application Software,HUBB|FDX|PCAR|HUM|POOL,CRM|ADSK|TRMB|SNPS|ORCL,0.8889076903560627,0.885239338799069,0.003668351556993632
CINF,2011-10-31,Property & Casualty Insurance,WELL|CMG|IT|PGR|MLM,HIG|CB|WRB|TRV|PGR,0.9171307295472856,0.9396317382287154,-0.02250100868142979
CME,2011-10-31,Financial Exchanges & Data,KDP|NDAQ|AVB|CPRT|ZBH,MSCI|CBOE|FDS|SPGI|ICE,0.8270360495296405,0.8118086431441618,0.015227406385478703
CMS,2011-10-31,Multi-Utilities,PNW|DTE|ETR|SYY|CNP,PCG|DTE|D|NI|PNW,0.9359787030344145,0.9376260511685809,-0.0016473481341663376
CNP,2011-10-31,Multi-Utilities,PNW|CMS|HSIC|DTE|ETR,PNW|NEE|SRE|XEL|CMS,0.8369533083340133,0.7973836457770528,0.03956966255696048
COP,2011-10-31,Oil & Gas Exploration & Production,XOM|AON|BALL|EG|PNR,DVN|OXY|EQT|EOG|APA,0.9031539043310632,0.8958162929044742,0.0073376114265890635
CPB,2011-10-31,Packaged Foods & Meats,GIS|ETR|AEP|DTE|JNJ,CAG|MKC|HSY|HRL|MDLZ,0.5934712196483986,0.5684365820556008,0.02503463759279778
CRL,2011-10-31,Life Sciences Tools & Services,KIM|ARE|UHS|AOS|TFC,TECH|A|DHR|TMO|WAT,0.5151072230992211,0.6685960412037444,-0.1534888181045233
CRM,2011-10-31,Application Software,BA|CAT|WAT|MA|ADSK,CDNS|ADSK|ORCL|FICO|ADBE,0.700267238390915,0.6676859131532038,0.03258132523771118
CTRA,2011-10-31,Oil & Gas Exploration & Production,TRMB|LULU|OXY|TER|ROK,EQT|EOG|APA|TPL|OXY,0.6860493098803176,0.7615775237082467,-0.07552821382792907
D,2011-10-31,Multi-Utilities,NI|MKC|ADP|MDLZ|AZO,NI|NEE|SRE|PCG|XEL,0.8826098411751162,0.9176841223842668,-0.03507428120915057
DD,2011-10-31,Specialty Chemicals,BLK|LYV|HST|ETN|PSKY,LYB|PPG|SHW|IFF|ALB,0.9144063558480191,0.9051424730445327,0.009263882803486445
DHR,2011-10-31,Life Sciences Tools & Services,GE|ADI|UNP|TXN|AMAT,TECH|WAT|TMO|A|MTD,0.9009228084808252,0.910157603864293,-0.009234795383467831
DOV,2011-10-31,Industrial Machinery & Supplies & Components,EQR|EL|DE|MMM|SPGI,PNR|SNA|SWK|PH|GWW,0.8878042463434134,0.9255819205142606,-0.03777767417084721
DTE,2011-10-31,Multi-Utilities,PNW|CMS|ETR|GIS|AEP,SRE|PCG|NI|PNW|ED,0.9633554988263504,0.9771307849062348,-0.01377528607988443
DUK,2011-10-31,Electric Utilities,EIX|PEG|EXC|AEE|MO,PEG|FE|LNT|EVRG|EIX,0.9443689473454074,0.9214812801029952,0.022887667242412202
DVN,2011-10-31,Oil & Gas Exploration & Production,DGX|APD|MCO|EL|BAX,APA|CTRA|TPL|EOG|EQT,0.8232224404575889,0.9312569391604351,-0.1080344987028462
DXCM,2011-10-31,Health Care Equipment,LYV|PODD|INCY|DD|CRH,BSX|ZBH|BAX|RVTY|PODD,0.3657704311658129,0.34860128753928626,0.01716914362652666
ECL,2011-10-31,Specialty Chemicals,RSG|WBD|BALL|EG|AON,DD|IFF|LYB|PPG|ALB,0.9286430734365075,0.8625944082710943,0.06604866516541319
ED,2011-10-31,Multi-Utilities,ES|EVRG|VRSK|CBOE|LIN,D|NEE|DTE|CMS|SRE,0.8736208010639698,0.9383104713386136,-0.06468967027464378
EIX,2011-10-31,Electric Utilities,PEG|DUK|EXC|ORLY|AEE,AEP|EVRG|FE|SO|LNT,0.8748610595615397,0.8702111789070336,0.004649880654506111
EOG,2011-10-31,Oil & Gas Exploration & Production,STT|ALB|AFL|USB|AME,EQT|COP|APA|DVN|CTRA,0.8405080684512407,0.8482967743977102,-0.007788705946469521
EQT,2011-10-31,Oil & Gas Exploration & Production,TSCO|STT|RL|SWK|AME,EOG|COP|TPL|APA|CTRA,0.9138021848940607,0.9152308408230808,-0.001428655929020084
ES,2011-10-31,Electric Utilities,LIN|VRSK|EVRG|ICE|CBOE,EXC|PPL|DUK|EVRG|PEG,0.878812707020345,0.8740525081929252,0.004760198827419737
ETR,2011-10-31,Electric Utilities,DTE|GIS|CMS|PNW|CPB,DUK|PEG|FE|EXC|EVRG,0.9168922397892497,0.9114665445163977,0.005425695272851971
EVRG,2011-10-31,Electric Utilities,VRSK|ES|LIN|ED|DG,ETR|EXC|ES|PPL|LNT,0.905515085961019,0.9414616413971099,-0.03594655543609082
EW,2011-10-31,Health Care Equipment,PH|QCOM|TEL|AMAT|INTU,STE|BDX|SYK|MDT|DXCM,0.6943828202951189,0.47154849598869625,0.22283432430642264
EXC,2011-10-31,Electric Utilities,AZO|HD|PM|EIX|MO,WEC|LNT|SO|EIX|FE,0.8111469577878058,0.8746124216227795,-0.06346546383497376
FDS,2011-10-31,Financial Exchanges & Data,MCK|CAH|CCL|EFX|SBUX,CBOE|NDAQ|MCO|ICE|SPGI,0.9283190678945602,0.9262576541874948,0.0020614137070653626
FE,2011-10-31,Electric Utilities,KR|LNT|TAP|WEC|SJM,SO|EVRG|LNT|EIX|PEG,0.8316747587248494,0.8463293252754285,-0.014654566550579062
FICO,2011-10-31,Application Software,DAL|MSCI|WAB|LII|MNST,ORCL|INTU|ADSK|ADBE|CRM,0.573849758536719,0.6094361534614341,-0.03558639492471505
FSLR,2011-10-31,Semiconductors,BAC|RF|VRTX|MU|MS,NXPI|NVDA|MCHP|AVGO|AMD,0.6547001377337456,0.6777790193701942,-0.023078881636448667
GD,2011-10-31,Aerospace & Defense,NOC|CAH|COST|SRE|SBUX,RTX|NOC|LHX|LMT|GE,0.8909852321387963,0.893526655188328,-0.0025414230495316437
GE,2011-10-31,Aerospace & Defense,DHR|UNP|QCOM|TXN|NSC,BA|LMT|GD|RTX|NOC,0.8682065823226632,0.8774492309126455,-0.00924264858998225
GIS,2011-10-31,Packaged Foods & Meats,CPB|ETR|DTE|AEP|JNJ,MKC|HSY|SJM|HRL|CPB,0.8488693702576731,0.899420380150802,-0.050551009893128884
GWW,2011-10-31,Industrial Machinery & Supplies & Components,TJX|PPG|GRMN|EQR|WY,IEX|ITW|PH|DOV|SWK,0.9473959476390639,0.9430904849561382,0.004305462682925643
HIG,2011-10-31,Property & Casualty Insurance,CBRE|AMP|FCX|HAL|MET,WRB|TRV|CB|CINF|ACGL,0.8498513334325336,0.7703991727908729,0.07945216064166072
HRL,2011-10-31,Packaged Foods & Meats,CHD|DLTR|TAP|GPC|TSN,MKC|GIS|MDLZ|HSY|SJM,0.8340500344135838,0.9133178857289387,-0.07926785131535485
HSY,2011-10-31,Packaged Foods & Meats,PCG|AWK|AEP|XEL|SYY,CPB|GIS|CAG|HRL|MDLZ,0.7047757322292342,0.7418781290377827,-0.03710239680854854
HUBB,2011-10-31,Industrial Machinery & Supplies & Components,FDX|CDNS|PKG|EFX|PCAR,PNR|DOV|IEX|SWK|NDSN,0.9386309974871138,0.9060255005919791,0.0326054968951347
ICE,2011-10-31,Financial Exchanges & Data,LIN|CI|CBOE|VRSK|VTRS,MSCI|CME|SPGI|FDS|NDAQ,0.87149937438728,0.8414167350856572,0.030082639301622804
IDXX,2011-10-31,Health Care Equipment,SPGI|BSX|GRMN|EXPD|TECH,RVTY|RMD|BAX|DXCM|SYK,0.7937326954790488,0.7037003905925991,0.09003230488644964
IEX,2011-10-31,Industrial Machinery & Supplies & Components,ALL|EQIX|AES|PNC|PKG,GWW|DOV|NDSN|SWK|ITW,0.9075406935670588,0.9527235789324163,-0.04518288536535753
IFF,2011-10-31,Specialty Chemicals,BF-B|O|IRM|NVR|IBKR,ALB|ECL|SHW|PPG|LYB,0.39828108451492594,0.5046877372066371,-0.10640665269171112
INTC,2011-10-31,Semiconductors,NTAP|ADBE|KLAC|GEN|V,MCHP|QCOM|AMD|ON|AVGO,0.8628379537158747,0.8290523196815905,0.03378563403428414
INTU,2011-10-31,Application Software,TEL|CSX|ADI|AMAT|EW,ADBE|SNPS|ADSK|TYL|CRM,0.9454659068434971,0.9154492816049441,0.030016625238552974
ISRG,2011-10-31,Health Care Equipment,EBAY|ADBE|GILD|KLAC|CSCO,EW|BDX|MDT|RMD|ABT,0.862853062589046,0.8818022981334569,-0.01894923554441086
ITW,2011-10-31,Industrial Machinery & Supplies & Components,MLM|GL|ESS|USB|CMG,SNA|DOV|GWW|NDSN|PH,0.9198433075472794,0.9061174820316216,0.013725825515657819
IVZ,2011-10-31,Asset Management & Custody Banks,WYNN|FCX|SLB|ALB|AMP,BK|NTRS|STT|AMP|BX,0.9167268442452399,0.9263314775634531,-0.009604633318213263
JPM,2011-10-31,Diversified Banks,WFC|BX|WM|WAT|GPN,USB|PNC|TFC|WFC|C,0.9558353030864593,0.9737470101926691,-0.017911707106209818
KKR,2011-10-31,Asset Management & Custody Banks,LYB|HST|PLD|TSLA|LYV,BEN|IVZ|NTRS|BLK|BK,0.7600670229739217,0.8712444627301246,-0.11117743975620287
LHX,2011-10-31,Aerospace & Defense,COF|CTSH|NOC|ROP|EA,GE|TXT|RTX|GD|TDG,0.8973127882022304,0.896736010083681,0.0005767781185493925
LMT,2011-10-31,Aerospace & Defense,NOC|ROP|LHX|AXP|GD,AXON|BA|TXT|GD|RTX,0.8422880896119671,0.8023437487645744,0.039944340847392734
LNT,2011-10-31,Electric Utilities,WEC|FE|KR|CHD|CAG,SO|DUK|PPL|EXC|EIX,0.792869484133996,0.8586795225588328,-0.06581003842483679
LYB,2011-10-31,Specialty Chemicals,KKR|HST|URI|TSLA|PSKY,ALB|IFF|SHW|DD|PPG,0.8171884508354272,0.8724784053519131,-0.055289954516485884
MCHP,2011-10-31,Semiconductors,FAST|MMM|EQR|EL|PM,ADI|NXPI|SWKS|AVGO|MPWR,0.8112066669071191,0.9639162467731235,-0.15270957986600442
MCO,2011-10-31,Financial Exchanges & Data,LRCX|NDAQ|TDG|DVN|PH,NDAQ|ICE|FDS|MSCI|SPGI,0.8755396813696186,0.9245042333945611,-0.04896455202494254
MDLZ,2011-10-31,Packaged Foods & Meats,D|AZO|NI|PM|ADP,SJM|MKC|GIS|TSN|HRL,0.8321046722902937,0.8404484181493931,-0.00834374585909936
MDT,2011-10-31,Health Care Equipment,HON|GOOGL|LIN|DIS|DLR,PODD|ISRG|EW|BAX|SYK,0.830742870174974,0.7355329909371733,0.09520987923780067
MKC,2011-10-31,Packaged Foods & Meats,LLY|BDX|ADP|PPL|TGT,CPB|GIS|HRL|HSY|MDLZ,0.7988387749175996,0.9077426609971077,-0.10890388607950807
MPWR,2011-10-31,Semiconductors,AXON|GNRC|TKO|PODD|SMCI,QCOM|MU|MCHP|FSLR|NXPI,0.8336569305878742,0.8699708750667721,-0.03631394447889791
MSCI,2011-10-31,Financial Exchanges & Data,FICO|MNST|DAL|LUV|J,MCO|ICE|FDS|CME|NDAQ,0.8549349200735293,0.9395187188935618,-0.08458379882003242
MTD,2011-10-31,Life Sciences Tools & Services,ALB|WSM|AME|AFL|EOG,A|TECH|WAT|DHR|CRL,0.7483315619121202,0.7537580109783479,-0.00542644906622769
MU,2011-10-31,Semiconductors,VRTX|WYNN|C|LVS|MS,ADI|AVGO|TXN|FSLR|MPWR,0.3053977888140985,0.4681097954051893,-0.1627120065910908
NDAQ,2011-10-31,Financial Exchanges & Data,MCO|LRCX|TDG|TMO|AVB,CBOE|FDS|SPGI|ICE|MSCI,0.9357750522555657,0.9274860582957588,0.008288993959806867
NDSN,2011-10-31,Industrial Machinery & Supplies & Components,RJF|DHI|PRU|PFG|EME,IEX|ITW|DOV|SWK|SNA,0.8865842651396391,0.9139428694950885,-0.027358604355449456
NEE,2011-10-31,Multi-Utilities,ACGL|LLY|SYY|AWK|WEC,PCG|XEL|ED|D|AEE,0.8626122898969664,0.7906446706847085,0.07196761921225792
NI,2011-10-31,Multi-Utilities,D|ADP|UPS|CVS|GRMN,PNW|XEL|ED|SRE|AEE,0.872469685366197,0.9299701765217406,-0.057500491155543676
NOC,2011-10-31,Aerospace & Defense,GD|COR|LMT|COST|SBAC,AXON|GD|TDG|BA|RTX,0.8711097793692493,0.8948490936602472,-0.02373931429099796
NTRS,2011-10-31,Asset Management & Custody Banks,MTB|MLM|TFC|CINF|CPT,STT|BX|AMP|IVZ|KKR,0.9445516717699046,0.9304713298755496,0.01408034189435503
NVDA,2011-10-31,Semiconductors,CRM|MA|BA|NTAP|AKAM,INTC|ADI|QCOM|MPWR|NXPI,0.7240999154710043,0.7158505188918783,0.008249396579125934
NXPI,2011-10-31,Semiconductors,BKR|FTNT|PODD|URI|DD,MPWR|TXN|AMD|FSLR|INTC,0.8161927850262374,0.8725536052236172,-0.05636082019737987
ON,2011-10-31,Semiconductors,TMUS|AMD|A|STLD|DAL,INTC|ADI|FSLR|MCHP|NXPI,0.8019066992545484,0.8108576430302998,-0.008950943775751452
ORCL,2011-10-31,Application Software,BKNG|NVDA|BA|MA|CRM,CRM|INTU|PTC|ADBE|TYL,0.9524664549217191,0.9591741992949773,-0.006707744373258162
OXY,2011-10-31,Oil & Gas Exploration & Production,TRMB|WMB|ROK|CTRA|PCAR,COP|APA|EOG|DVN|EQT,0.9331988639760376,0.9353631854767589,-0.0021643215007213223
PCG,2011-10-31,Multi-Utilities,HSY|AWK|XEL|AEP|JNJ,DTE|CNP|PNW|SRE|ED,0.5493698312153362,0.6789702756421162,-0.12960044442677998
PEG,2011-10-31,Electric Utilities,AEE|XEL|PCG|AWK|PAYX,PPL|ETR|DUK|EIX|ES,0.9211074737936797,0.9189078384461358,0.002199635347543971
PGR,2011-10-31,Property & Casualty Insurance,IRM|IFF|CINF|IBKR|MTB,ACGL|CB|TRV|CINF|ALL,0.8019208998178143,0.8737550852092191,-0.07183418539140474
PH,2011-10-31,Industrial Machinery & Supplies & Components,EW|KLAC|TPR|TEL|LRCX,SWK|GWW|ITW|PNR|NDSN,0.9113407114229457,0.9386345272130815,-0.02729381579013579
PNC,2011-10-31,Diversified Banks,FDX|JBHT|ALL|IEX|AES,JPM|BAC|WFC|USB|C,0.9447968835002075,0.9633971020318863,-0.018600218531678814
PNR,2011-10-31,Industrial Machinery & Supplies & Components,UNH|PKG|MAR|EQIX|AON,SNA|HUBB|DOV|GWW|PH,0.9177260822309316,0.9691401523744327,-0.05141407014350119
PNW,2011-10-31,Multi-Utilities,CMS|DTE|ETR|CNP|SYY,PCG|CNP|D|NEE|ED,0.9290588540561877,0.9325647712209371,-0.0035059171647493503
PODD,2011-10-31,Health Care Equipment,CHTR|BKR|STE|LYV|MPWR,RVTY|ZBH|ISRG|EW|SYK,0.4385891513718712,0.3202783763087214,0.1183107750631498
PPG,2011-10-31,Specialty Chemicals,OMC|DRI|TSCO|DOC|WSM,ALB|LYB|DD|ECL|IFF,0.9495673125495269,0.9177588348864835,0.0318084776630434
PPL,2011-10-31,Electric Utilities,TGT|PFE|MKC|ADP|HRL,PEG|WEC|SO|EVRG|LNT,0.874842864249167,0.9018102217541147,-0.02696735750494772
PTC,2011-10-31,Application Software,RCL|COF|DAL|FICO|TTWO,CRM|CDNS|INTU|TYL|ADSK,0.9069525388563867,0.9333695497659094,-0.026417010909522642
QCOM,2011-10-31,Semiconductors,DE|GE|AMAT|JCI|EW,NXPI|SWKS|AVGO|MCHP|MPWR,0.7422916079999675,0.7306936788000177,0.011597929199949841
RMD,2011-10-31,Health Care Equipment,BEN|BSX|BK|TROW|MTD,SYK|DXCM|BSX|ABT|RVTY,0.8232057365572261,0.6760846849847493,0.1471210515724768
RTX,2011-10-31,Aerospace & Defense,CMCSA|SNPS|TXN|NKE|JCI,NOC|AXON|TDG|GD|GE,0.9574711088967557,0.9553169218898198,0.002154187006935926
RVTY,2011-10-31,Health Care Equipment,ALL|IEX|AVY|CHRW|LDOS,BAX|ABT|STE|RMD|DXCM,0.888431445752348,0.679733419828969,0.20869802592337905
SHW,2011-10-31,Specialty Chemicals,WBD|PAYX|YUM|CB|ROST,DD|ECL|ALB|LYB|IFF,0.8654390219506987,0.8290491408987786,0.03638988105192009
SJM,2011-10-31,Packaged Foods & Meats,KR|CAG|FE|WEC|LNT,TSN|MKC|CPB|CAG|MDLZ,0.7448577123145037,0.7282629833957919,0.016594728918711832
SNA,2011-10-31,Industrial Machinery & Supplies & Components,ZBRA|VRSN|FDX|EXPD|CASY,HUBB|GWW|NDSN|DOV|IEX,0.901128462874131,0.9171505127030257,-0.01602204982889477
SNPS,2011-10-31,Application Software,TXN|RTX|ADI|NKE|CMCSA,ADSK|PTC|TRMB|CDNS|TYL,0.8780664043708594,0.9043906601256323,-0.02632425575477293
SO,2011-10-31,Electric Utilities,WMT|WM|KO|BA|VZ,ES|PEG|PPL|DUK|EVRG,0.8708234773409523,0.9342066600019895,-0.06338318266103715
SPGI,2011-10-31,Financial Exchanges & Data,IDXX|MMM|BSX|GRMN|EL,ICE|MSCI|CBOE|MCO|CME,0.5951409062820812,0.7079658053186833,-0.11282489903660209
SRE,2011-10-31,Multi-Utilities,COST|CAH|SBAC|CCI|AMT,CMS|DTE|XEL|PCG|D,0.7053443126016286,0.958650125959512,-0.2533058133578835
STE,2011-10-31,Health Care Equipment,CHTR|DLR|DIS|PODD|CSGP,MDT|BDX|IDXX|RMD|RVTY,0.7189831872137783,0.8427760139163034,-0.12379282670252512
STT,2011-10-31,Asset Management & Custody Banks,EOG|DHI|PWR|AFL|AME,BX|IVZ|BK|BLK|KKR,0.8688193634360666,0.946862167198265,-0.07804280376219841
SWK,2011-10-31,Industrial Machinery & Supplies & Components,CNC|WMB|LEN|PWR|IP,GWW|PNR|DOV|HUBB|NDSN,0.8919478240763533,0.9503287185462014,-0.058380894469848066
SWKS,2011-10-31,Semiconductors,COF|A|CTSH|ON|CMI,MU|TXN|QCOM|ON|MPWR,0.8475174540083407,0.8181895636900762,0.029327890318264438
SYK,2011-10-31,Health Care Equipment,ABT|AMAT|QCOM|MMM|EW,ISRG|DXCM|RMD|STE|BDX,0.9188412557510426,0.7983377019777599,0.1205035537732827
TDG,2011-10-31,Aerospace & Defense,LRCX|PH|MCO|EW|CSX,RTX|AXON|BA|GE|GD,0.8170605692673557,0.8402659559366292,-0.02320538666927352
TECH,2011-10-31,Life Sciences Tools & Services,IDXX|EXPD|BSX|BDX|WTW,WAT|MTD|DHR|CRL|TMO,0.8886601860103,0.9326142279689849,-0.04395404195868491
TFC,2011-10-31,Diversified Banks,UHS|NTRS|KIM|CPT|MAR,JPM|BAC|PNC|WFC|C,0.9747342653683767,0.98452695711506,-0.00979269174668329
TMO,2011-10-31,Life Sciences Tools & Services,BAX|APD|NDAQ|JCI|QCOM,DHR|CRL|TECH|A|WAT,0.8542238558231399,0.8461917792210195,0.008032076602120353
TPL,2011-10-31,Oil & Gas Exploration & Production,FIX|BLDR|TKO|MPWR|AXON,APA|OXY|EOG|EQT|CTRA,0.12269684860555853,0.16044387893849402,-0.037747030332935486
TRMB,2011-10-31,Application Software,ROK|CTRA|LULU|OXY|TER,ORCL|PTC|ADBE|TYL|SNPS,0.8553024445385436,0.9102173501705252,-0.054914905631981537
TROW,2011-10-31,Asset Management & Custody Banks,BEN|RMD|GS|MTD|SLB,BK|BEN|BX|KKR|NTRS,0.9589136949011441,0.9464023645248738,0.01251133037627028
TRV,2011-10-31,Property & Casualty Insurance,VTR|WELL|BRO|CMG|CINF,WRB|PGR|ACGL|CINF|CB,0.9577195546793149,0.9677463006961928,-0.010026746016877919
TSN,2011-10-31,Packaged Foods & Meats,GPC|DLTR|HUM|FDX|MSI,SJM|HRL|MDLZ|CAG|GIS,0.791315080324105,0.7594470783424422,0.03186800198166284
TXN,2011-10-31,Semiconductors,SNPS|AMAT|ADI|DHR|RTX,MU|ON|SWKS|MPWR|FSLR,0.9287994829637111,0.9587580146879177,-0.029958531724206594
TXT,2011-10-31,Aerospace & Defense,CPRT|NFLX|BIIB|CME|KDP,RTX|LMT|LHX|GD|NOC,0.8191530555593148,0.847991681535195,-0.02883862597588016
TYL,2011-10-31,Application Software,BKR|CHTR|PODD|STE|AXON,CRM|TRMB|CDNS|ADSK|ORCL,0.7909962075141675,0.9014332230900924,-0.11043701557592489
USB,2011-10-31,Diversified Banks,ITW|MAR|NTRS|AME|MLM,TFC|WFC|PNC|BAC|JPM,0.9207211464887369,0.9407280355374906,-0.020006889048753695
WAT,2011-10-31,Life Sciences Tools & Services,BA|CAT|AXP|ACN|CRM,MTD|A|TECH|DHR|TMO,0.9346396907263609,0.9420009185049165,-0.007361227778555635
WEC,2011-10-31,Electric Utilities,LNT|FE|KR|SJM|CAG,ES|PPL|EVRG|EIX|AEP,0.8787359952049437,0.9273195871654268,-0.04858359196048312
WFC,2011-10-31,Diversified Banks,GS|F|JPM|GLW|RVTY,TFC|USB|BAC|JPM|PNC,0.9303270477519067,0.9687787800225817,-0.038451732270675
WRB,2011-10-31,Property & Casualty Insurance,CASY|CTAS|JKHY|TJX|NKE,ALL|PGR|CINF|HIG|CB,0.7936235778402001,0.8519680340113309,-0.05834445617113082
XEL,2011-10-31,Multi-Utilities,PAYX|AEE|AEP|PCG|HSY,D|PCG|AEE|CMS|PNW,0.9174268450759495,0.9420688743510484,-0.024642029275098842
ZBH,2011-10-31,Health Care Equipment,GILD|PG|ABT|LRCX|SYK,MDT|BSX|SYK|RMD|ABT,0.7593672772846902,0.8526705371890217,-0.09330325990433153
A,2014-04-30,Life Sciences Tools & Services,NKE|WAB|PFE|LOW|HAS,CRL|WAT|TMO|DHR|MTD,0.6109304784569232,0.5785824164493822,0.03234806200754092
ABBV,2014-04-30,Biotechnology,IDXX|CME|ORLY|GL|DGX,REGN|AMGN|VRTX|BIIB|INCY,0.2978188932819057,0.2002032186643129,0.0976156746175928
ABT,2014-04-30,Health Care Equipment,T|MDLZ|PG|PNR|PM,EW|IDXX|RVTY|STE|MDT,0.23771656856182016,0.3091237778523988,-0.07140720929057864
ACGL,2014-04-30,Property & Casualty Insurance,PGR|ARE|GIS|CPT|CNP,ALL|PGR|WRB|TRV|HIG,0.33999575093306583,0.6778159637157541,-0.3378202127826883
ADBE,2014-04-30,Application Software,KLAC|QCOM|CMCSA|PH|TEL,FICO|ORCL|TYL|PTC|SNPS,0.6175067753251496,0.7014812407368121,-0.08397446541166242
ADI,2014-04-30,Semiconductors,DHR|INTU|AMAT|RTX|UNP,SWKS|NVDA|AMD|MPWR|NXPI,0.615118584013178,0.6503172650743724,-0.03519868106119439
