ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
BDX,2011-10-31,Health Care Equipment,LLY|CVS|SRE|GD|NOC,ISRG|ABT|RVTY|STE|MDT,0.6043355650168969,0.7012210391503814,-0.09688547413348447
BEN,2011-10-31,Asset Management & Custody Banks,GS|EXPE|TROW|APH|AMP,AMP|NTRS|BLK|STT|IVZ,0.9432570677740016,0.9665389117815925,-0.023281844007590813
BK,2011-10-31,Asset Management & Custody Banks,WFC|COF|TT|GLW|USB,NTRS|KKR|AMP|BLK|STT,0.8940466510864238,0.9619575431017033,-0.06791089201527956
BLK,2011-10-31,Asset Management & Custody Banks,PLD|CHTR|APA|BKR|INCY,BK|STT|AMP|KKR|IVZ,0.9213773398061041,0.9585917240670951,-0.037214384260990996
BSX,2011-10-31,Health Care Equipment,COO|EMR|MMM|BA|EQR,RMD|DXCM|ISRG|RVTY|SYK,0.8101237613907613,0.719518511500918,0.09060524988984331
BX,2011-10-31,Asset Management & Custody Banks,RJF|LEN|PFG|AMD|FITB,BK|KKR|TROW|NTRS|AMP,0.9019272012515323,0.927767227013932,-0.025840025762399743
C,2011-10-31,Diversified Banks,RCL|HAL|MET|BAC|MS,USB|PNC|JPM|BAC|WFC,0.9567064278830931,0.9542630165292636,0.0024434113538295277
CAG,2011-10-31,Packaged Foods & Meats,ETR|DTE|GIS|KR|WEC,HSY|MKC|CPB|GIS|SJM,0.6200020939232351,0.6678943112830237,-0.04789221735978855
CB,2011-10-31,Property & Casualty Insurance,TRV|MRSH|FDX|PSA|MCK,ALL|TRV|ACGL|WRB|HIG,0.9552605309852158,0.9435208621337933,0.011739668851422524
CBOE,2011-10-31,Financial Exchanges & Data,DLR|ICE|DIS|CI|BG,CME|NDAQ|MSCI|ICE|MCO,0.6257184892175318,0.6195602127517258,0.006158276465806023
CDNS,2011-10-31,Application Software,BRO|MNST|CMG|PSA|ESS,CRM|ADSK|TRMB|SNPS|ORCL,0.8836994323232588,0.885239338799069,-0.0015399064758102599
CINF,2011-10-31,Property & Casualty Insurance,STZ|GPN|EQIX|EFX|MRSH,HIG|CB|WRB|TRV|PGR,0.9176813355246405,0.9396317382287154,-0.02195040270407489
CME,2011-10-31,Financial Exchanges & Data,AVB|KDP|CPRT|NDAQ|BMY,MSCI|CBOE|FDS|SPGI|ICE,0.8254690646452092,0.8118086431441618,0.013660421501047404
CMS,2011-10-31,Multi-Utilities,PNW|LNT|FE|HRL|ETR,PCG|DTE|D|NI|PNW,0.9367220330671877,0.9376260511685809,-0.0009040181013931781
CNP,2011-10-31,Multi-Utilities,COR|HRL|HSIC|HAS|LNT,PNW|NEE|SRE|XEL|CMS,0.8524567922924434,0.7973836457770528,0.055073146515390636
COP,2011-10-31,Oil & Gas Exploration & Production,CVX|PFE|NEM|CAH|TSN,DVN|OXY|EQT|EOG|APA,0.9046766807704023,0.8958162929044742,0.008860387865928132
CPB,2011-10-31,Packaged Foods & Meats,GIS|CAG|KR|DTE|ETR,CAG|MKC|HSY|HRL|MDLZ,0.6144856643048122,0.5684365820556008,0.04604908224921145
CRL,2011-10-31,Life Sciences Tools & Services,KIM|AIZ|ALL|AVY|RVTY,TECH|A|DHR|TMO|WAT,0.589097354376041,0.6685960412037444,-0.07949868682770334
CRM,2011-10-31,Application Software,NTAP|AKAM|ADSK|EW|DOV,CDNS|ADSK|ORCL|FICO|ADBE,0.7243526080712602,0.6676859131532038,0.056666694918056426
CTRA,2011-10-31,Oil & Gas Exploration & Production,VLO|LULU|DECK|PTC|JBL,EQT|EOG|APA|TPL|OXY,0.6549281711322053,0.7615775237082467,-0.10664935257604147
D,2011-10-31,Multi-Utilities,PCG|AWK|XEL|HSY|AZO,NI|NEE|SRE|PCG|XEL,0.9042335467955361,0.9176841223842668,-0.01345057558873064
DD,2011-10-31,Specialty Chemicals,BKR|PLD|HST|BLK|TSLA,LYB|PPG|SHW|IFF|ALB,0.9014663371072136,0.9051424730445327,-0.0036761359373190805
DHR,2011-10-31,Life Sciences Tools & Services,EQR|BA|ROP|DE|EMR,TECH|WAT|TMO|A|MTD,0.9498963887379414,0.910157603864293,0.03973878487364835
DOV,2011-10-31,Industrial Machinery & Supplies & Components,DE|QCOM|AMAT|BA|EQR,PNR|SNA|SWK|PH|GWW,0.9023312298107242,0.9255819205142606,-0.02325069070353636
DTE,2011-10-31,Multi-Utilities,CAG|KR|ETR|GIS|WEC,SRE|PCG|NI|PNW|ED,0.9247484186934448,0.9771307849062348,-0.05238236621279002
DUK,2011-10-31,Electric Utilities,EIX|SO|EXC|PEG|AEE,PEG|FE|LNT|EVRG|EIX,0.9429894675073309,0.9214812801029952,0.021508187404335688
DVN,2011-10-31,Oil & Gas Exploration & Production,APD|ABT|CMCSA|CSX|MCD,APA|CTRA|TPL|EOG|EQT,0.8734797139494992,0.9312569391604351,-0.05777722521093587
DXCM,2011-10-31,Health Care Equipment,INCY|MPWR|PODD|CRH|LYV,BSX|ZBH|BAX|RVTY|PODD,0.37552520755480173,0.34860128753928626,0.026923920015515468
ECL,2011-10-31,Specialty Chemicals,PAYX|WBD|CVS|NOC|AMT,DD|IFF|LYB|PPG|ALB,0.911160539987725,0.8625944082710943,0.0485661317166306
ED,2011-10-31,Multi-Utilities,EVRG|ES|VRSK|LIN|DG,D|NEE|DTE|CMS|SRE,0.8951930784975465,0.9383104713386136,-0.04311739284106708
EIX,2011-10-31,Electric Utilities,DUK|SO|EXC|PEG|AEE,AEP|EVRG|FE|SO|LNT,0.868838735016569,0.8702111789070336,-0.0013724438904645364
EOG,2011-10-31,Oil & Gas Exploration & Production,GLW|STT|DAL|COF|BK,EQT|COP|APA|DVN|CTRA,0.7754703350669943,0.8482967743977102,-0.07282643933071598
EQT,2011-10-31,Oil & Gas Exploration & Production,SWK|MNST|RL|PWR|CDNS,EOG|COP|TPL|APA|CTRA,0.8280127481309467,0.9152308408230808,-0.0872180926921341
ES,2011-10-31,Electric Utilities,VRSK|EVRG|MDT|LIN|ED,EXC|PPL|DUK|EVRG|PEG,0.8833838232804782,0.8740525081929252,0.009331315087552916
ETR,2011-10-31,Electric Utilities,CAG|FE|DTE|CMS|KR,DUK|PEG|FE|EXC|EVRG,0.9249874963602731,0.9114665445163977,0.013520951843875362
EVRG,2011-10-31,Electric Utilities,ED|ES|VRSK|LIN|MDT,ETR|EXC|ES|PPL|LNT,0.8573550765020722,0.9414616413971099,-0.08410656489503765
EW,2011-10-31,Health Care Equipment,AMAT|DOV|GEN|QCOM|EL,STE|BDX|SYK|MDT|DXCM,0.7106053784077225,0.47154849598869625,0.23905688241902628
EXC,2011-10-31,Electric Utilities,PEG|SO|EIX|DUK|AEE,WEC|LNT|SO|EIX|FE,0.9015163360720987,0.8746124216227795,0.026903914449319166
FDS,2011-10-31,Financial Exchanges & Data,WBD|MSI|SHW|MCK|PKG,CBOE|NDAQ|MCO|ICE|SPGI,0.9197604999179478,0.9262576541874948,-0.006497154269547001
FE,2011-10-31,Electric Utilities,CMS|TAP|ETR|LNT|PNW,SO|EVRG|LNT|EIX|PEG,0.8385791847971468,0.8463293252754285,-0.0077501404782817085
FICO,2011-10-31,Application Software,LII|NDSN|ZBRA|POOL|EME,ORCL|INTU|ADSK|ADBE|CRM,0.6331128985646446,0.6094361534614341,0.023676745103210495
FSLR,2011-10-31,Semiconductors,VRTX|BAC|RF|ON|TMUS,NXPI|NVDA|MCHP|AVGO|AMD,0.7015759876360926,0.6777790193701942,0.02379696826589839
GD,2011-10-31,Aerospace & Defense,LOW|BALL|OKE|DVA|TGT,RTX|NOC|LHX|LMT|GE,0.8975487728041378,0.893526655188328,0.004022117615809839
GE,2011-10-31,Aerospace & Defense,UNP|NSC|MMM|BRK-B|YUM,BA|LMT|GD|RTX|NOC,0.8880317630231616,0.8774492309126455,0.010582532110516074
GIS,2011-10-31,Packaged Foods & Meats,CPB|CAG|KR|DTE|ETR,MKC|HSY|SJM|HRL|CPB,0.8475820557015552,0.899420380150802,-0.05183832444924674
GWW,2011-10-31,Industrial Machinery & Supplies & Components,CASY|ELV|PPG|OMC|WRB,IEX|ITW|PH|DOV|SWK,0.9501191575656319,0.9430904849561382,0.007028672609493691
HIG,2011-10-31,Property & Casualty Insurance,CBRE|A|ON|RF|SWKS,WRB|TRV|CB|CINF|ACGL,0.7326016075710251,0.7703991727908729,-0.037797565219847784
HRL,2011-10-31,Packaged Foods & Meats,LNT|CMS|PNW|CHD|HSIC,MKC|GIS|MDLZ|HSY|SJM,0.8789974244431369,0.9133178857289387,-0.034320461285801795
HSY,2011-10-31,Packaged Foods & Meats,PCG|AWK|D|XEL|RSG,CPB|GIS|CAG|HRL|MDLZ,0.6730260679868522,0.7418781290377827,-0.06885206105093056
HUBB,2011-10-31,Industrial Machinery & Supplies & Components,PNR|IT|ESS|SNA|POOL,PNR|DOV|IEX|SWK|NDSN,0.9069819220688784,0.9060255005919791,0.0009564214768993384
ICE,2011-10-31,Financial Exchanges & Data,CBOE|DIS|DLR|CI|LIN,MSCI|CME|SPGI|FDS|NDAQ,0.8360707614595181,0.8414167350856572,-0.005345973626139089
IDXX,2011-10-31,Health Care Equipment,GRMN|SPGI|EXPD|LOW|HD,RVTY|RMD|BAX|DXCM|SYK,0.7471697561480541,0.7037003905925991,0.043469365555455
IEX,2011-10-31,Industrial Machinery & Supplies & Components,MSCI|SNA|AVY|RVTY|PNR,GWW|DOV|NDSN|SWK|ITW,0.9303832495936477,0.9527235789324163,-0.022340329338768616
IFF,2011-10-31,Specialty Chemicals,HAS|O|BF-B|ATO|NVR,ALB|ECL|SHW|PPG|LYB,0.3957967088048186,0.5046877372066371,-0.10889102840181847
INTC,2011-10-31,Semiconductors,TXN|ADI|CSCO|IBM|INTU,MCHP|QCOM|AMD|ON|AVGO,0.8959689292344876,0.8290523196815905,0.06691660955289702
INTU,2011-10-31,Application Software,AMAT|DHR|MCHP|ADI|SNPS,ADBE|SNPS|ADSK|TYL|CRM,0.9710767865222538,0.9154492816049441,0.05562750491730972
ISRG,2011-10-31,Health Care Equipment,ADBE|ORCL|EBAY|NTAP|BKNG,EW|BDX|MDT|RMD|ABT,0.9109001440854979,0.8818022981334569,0.029097845952041013
ITW,2011-10-31,Industrial Machinery & Supplies & Components,MAR|CCL|JBHT|AES|NTRS,SNA|DOV|GWW|NDSN|PH,0.9079572328088198,0.9061174820316216,0.0018397507771982236
IVZ,2011-10-31,Asset Management & Custody Banks,A|CMI|LULU|HAL|TROW,BK|NTRS|STT|AMP|BX,0.9407978269174843,0.9263314775634531,0.014466349354031127
JPM,2011-10-31,Diversified Banks,WFC|AMZN|GS|BK|COF,USB|PNC|TFC|WFC|C,0.9731530028202849,0.9737470101926691,-0.000594007372384131
KKR,2011-10-31,Asset Management & Custody Banks,LYB|DD|LYV|HST|BKR,BEN|IVZ|NTRS|BLK|BK,0.8317679596106576,0.8712444627301246,-0.03947650311946693
LHX,2011-10-31,Aerospace & Defense,ADM|USB|AON|AXP|MRK,GE|TXT|RTX|GD|TDG,0.8809965055061166,0.896736010083681,-0.015739504577564345
LMT,2011-10-31,Aerospace & Defense,UPS|KMB|CVS|NOC|AMGN,AXON|BA|TXT|GD|RTX,0.831816148601795,0.8023437487645744,0.02947239983722061
LNT,2011-10-31,Electric Utilities,CMS|PNW|HRL|CHD|FE,SO|DUK|PPL|EXC|EIX,0.8725630062722706,0.8586795225588328,0.013883483713437728
LYB,2011-10-31,Specialty Chemicals,KKR|FTNT|NXPI|URI|DD,ALB|IFF|SHW|DD|PPG,0.7926029346327829,0.8724784053519131,-0.07987547071913026
MCHP,2011-10-31,Semiconductors,SNPS|DHR|ROP|AMAT|INTU,ADI|NXPI|SWKS|AVGO|MPWR,0.8786887090988076,0.9639162467731235,-0.0852275376743159
MCO,2011-10-31,Financial Exchanges & Data,MA|TDG|NDAQ|LRCX|SCHW,NDAQ|ICE|FDS|MSCI|SPGI,0.8850091817786686,0.9245042333945611,-0.03949505161589251
MDLZ,2011-10-31,Packaged Foods & Meats,PEP|D|AZO|PCG|NI,SJM|MKC|GIS|TSN|HRL,0.7205687147369342,0.8404484181493931,-0.1198797034124589
MDT,2011-10-31,Health Care Equipment,LIN|VRSK|ES|BG|ICE,PODD|ISRG|EW|BAX|SYK,0.8663841144007561,0.7355329909371733,0.13085112346358285
MKC,2011-10-31,Packaged Foods & Meats,SYY|AMT|LLY|SBAC|FRT,CPB|GIS|HRL|HSY|MDLZ,0.8165100502995425,0.9077426609971077,-0.09123261069756516
MPWR,2011-10-31,Semiconductors,CRH|AXON|TKO|GNRC|SMCI,QCOM|MU|MCHP|FSLR|NXPI,0.7544682484937508,0.8699708750667721,-0.11550262657302124
MSCI,2011-10-31,Financial Exchanges & Data,RVTY|IEX|UHS|PNR|EQIX,MCO|ICE|FDS|CME|NDAQ,0.9105300517232361,0.9395187188935618,-0.028988667170325666
MTD,2011-10-31,Life Sciences Tools & Services,EA|ALB|AME|IEX|WAT,A|TECH|WAT|DHR|CRL,0.7806708965961828,0.7537580109783479,0.026912885617834892
MU,2011-10-31,Semiconductors,LVS|VRTX|AKAM|EBAY|CRM,ADI|AVGO|TXN|FSLR|MPWR,0.3593755661103379,0.4681097954051893,-0.10873422929485144
NDAQ,2011-10-31,Financial Exchanges & Data,MCO|TDG|HPQ|SCHW|MA,CBOE|FDS|SPGI|ICE|MSCI,0.9582772867200143,0.9274860582957588,0.030791228424255523
NDSN,2011-10-31,Industrial Machinery & Supplies & Components,EME|LII|RJF|AOS|POOL,IEX|ITW|DOV|SWK|SNA,0.9158661213582349,0.9139428694950885,0.0019232518631463469
NEE,2011-10-31,Multi-Utilities,VZ|T|ACGL|UPS|TJX,PCG|XEL|ED|D|AEE,0.8831097143207967,0.7906446706847085,0.0924650436360882
NI,2011-10-31,Multi-Utilities,AWK|AMT|AMGN|ADP|AZO,PNW|XEL|ED|SRE|AEE,0.7829248470377156,0.9299701765217406,-0.14704532948402504
NOC,2011-10-31,Aerospace & Defense,CVS|ECL|BDX|GD|L,AXON|GD|TDG|BA|RTX,0.9354107144165081,0.8948490936602472,0.04056162075626091
NTRS,2011-10-31,Asset Management & Custody Banks,MTB|AES|ITW|CCL|EQIX,STT|BX|AMP|IVZ|KKR,0.9254166371426875,0.9304713298755496,-0.005054692732862076
NVDA,2011-10-31,Semiconductors,ADSK|FFIV|CRM|REGN|LULU,INTC|ADI|QCOM|MPWR|NXPI,0.7589928894174854,0.7158505188918783,0.0431423705256071
NXPI,2011-10-31,Semiconductors,URI|LYB|KKR|FTNT|DD,MPWR|TXN|AMD|FSLR|INTC,0.7968536013509835,0.8725536052236172,-0.07570000387263376
ON,2011-10-31,Semiconductors,SWKS|TROW|TMUS|HAL|A,INTC|ADI|FSLR|MCHP|NXPI,0.8370532536888297,0.8108576430302998,0.026195610658529822
ORCL,2011-10-31,Application Software,EBAY|NTAP|ADBE|ISRG|CSCO,CRM|INTU|PTC|ADBE|TYL,0.9597423021812489,0.9591741992949773,0.0005681028862716264
OXY,2011-10-31,Oil & Gas Exploration & Production,COF|SLB|STT|CMI|CTSH,COP|APA|EOG|DVN|EQT,0.935052828519943,0.9353631854767589,-0.0003103569568159159
PCG,2011-10-31,Multi-Utilities,HSY|D|AWK|XEL|KO,DTE|CNP|PNW|SRE|ED,0.5048153143012964,0.6789702756421162,-0.17415496134081976
PEG,2011-10-31,Electric Utilities,EXC|AEE|SO|RSG|EIX,PPL|ETR|DUK|EIX|ES,0.9280028449056846,0.9189078384461358,0.00909500645954886
PGR,2011-10-31,Property & Casualty Insurance,FIS|SBAC|IRM|MTB|GPN,ACGL|CB|TRV|CINF|ALL,0.8825241848976896,0.8737550852092191,0.008769099688470505
PH,2011-10-31,Industrial Machinery & Supplies & Components,TEL|FAST|EL|TPR|BKNG,SWK|GWW|ITW|PNR|NDSN,0.9267327596332634,0.9386345272130815,-0.01190176757981809
PNC,2011-10-31,Diversified Banks,TFC|F|AES|MAR|ITW,JPM|BAC|WFC|USB|C,0.9439623304329772,0.9633971020318863,-0.019434771598909162
PNR,2011-10-31,Industrial Machinery & Supplies & Components,MLM|SNA|PKG|ESS|EQIX,SNA|HUBB|DOV|GWW|PH,0.958471062803585,0.9691401523744327,-0.010669089570847778
PNW,2011-10-31,Multi-Utilities,CMS|LNT|HRL|FE|ETR,PCG|CNP|D|NEE|ED,0.9387863066468133,0.9325647712209371,0.0062215354258762234
PODD,2011-10-31,Health Care Equipment,LYV|INCY|BLK|CSGP|CHTR,RVTY|ZBH|ISRG|EW|SYK,0.3097423074314245,0.3202783763087214,-0.010536068877296911
PPG,2011-10-31,Specialty Chemicals,NUE|OMC|ELV|VRSN|JKHY,ALB|LYB|DD|ECL|IFF,0.9662047492088378,0.9177588348864835,0.048445914322354344
PPL,2011-10-31,Electric Utilities,KO|CPB|PCG|GIS|COST,PEG|WEC|SO|EVRG|LNT,0.8770860672909421,0.9018102217541147,-0.024724154463172665
PTC,2011-10-31,Application Software,TRMB|BX|JBL|DECK|ALB,CRM|CDNS|INTU|TYL|ADSK,0.9428502387346689,0.9333695497659094,0.009480688968759532
QCOM,2011-10-31,Semiconductors,AMAT|DOV|DE|EQR|BXP,NXPI|SWKS|AVGO|MCHP|MPWR,0.7531238400259944,0.7306936788000177,0.02243016122597674
RMD,2011-10-31,Health Care Equipment,WAT|COO|TROW|MTD|EQR,SYK|DXCM|BSX|ABT|RVTY,0.8117159675233764,0.6760846849847493,0.1356312825386271
RTX,2011-10-31,Aerospace & Defense,SPGI|V|GRMN|BXP|JKHY,NOC|AXON|TDG|GD|GE,0.9470032942732589,0.9553169218898198,-0.008313627616560848
RVTY,2011-10-31,Health Care Equipment,MSCI|ARE|MAA|CPT|EQIX,BAX|ABT|STE|RMD|DXCM,0.7942901725034386,0.679733419828969,0.11455675267446963
SHW,2011-10-31,Specialty Chemicals,WBD|MSI|FDS|AON|TSN,DD|ECL|ALB|LYB|IFF,0.8413788368621203,0.8290491408987786,0.012329695963341769
SJM,2011-10-31,Packaged Foods & Meats,WEC|ETR|CMS|PNW|FE,TSN|MKC|CPB|CAG|MDLZ,0.7273318570890628,0.7282629833957919,-0.0009311263067290909
SNA,2011-10-31,Industrial Machinery & Supplies & Components,PNR|EXPD|IEX|MLM|ESS,HUBB|GWW|NDSN|DOV|IEX,0.904497422541799,0.9171505127030257,-0.012653090161226732
SNPS,2011-10-31,Application Software,MCHP|DHR|ADI|BA|TXN,ADSK|PTC|TRMB|CDNS|TYL,0.8825230985108355,0.9043906601256323,-0.02186756161479675
SO,2011-10-31,Electric Utilities,EXC|DUK|EIX|PEG|AEE,ES|PEG|PPL|DUK|EVRG,0.9485661647965791,0.9342066600019895,0.014359504794589584
SPGI,2011-10-31,Financial Exchanges & Data,RTX|IDXX|BXP|GRMN|WY,ICE|MSCI|CBOE|MCO|CME,0.7665462480805445,0.7079658053186833,0.05858044276186125
SRE,2011-10-31,Multi-Utilities,TGT|SJM|CLX|BDX|WEC,CMS|DTE|XEL|PCG|D,0.8575019042626086,0.958650125959512,-0.1011482216969034
STE,2011-10-31,Health Care Equipment,CHTR|REG|CI|VTRS|BG,MDT|BDX|IDXX|RMD|RVTY,0.8289876327936502,0.8427760139163034,-0.013788381122653237
STT,2011-10-31,Asset Management & Custody Banks,COF|F|EOG|DAL|WMB,BX|IVZ|BK|BLK|KKR,0.8823551294874729,0.946862167198265,-0.06450703771079214
SWK,2011-10-31,Industrial Machinery & Supplies & Components,PWR|DHI|WMB|EQT|LEN,GWW|PNR|DOV|HUBB|NDSN,0.8872509372594802,0.9503287185462014,-0.06307778128672115
SWKS,2011-10-31,Semiconductors,ON|TROW|A|HAL|ROK,MU|TXN|QCOM|ON|MPWR,0.8075435378198367,0.8181895636900762,-0.01064602587023955
SYK,2011-10-31,Health Care Equipment,BXP|ADBE|MMM|EW|LH,ISRG|DXCM|RMD|STE|BDX,0.9467631727184703,0.7983377019777599,0.14842547074071044
TDG,2011-10-31,Aerospace & Defense,LRCX|MA|MCO|NDAQ|DGX,RTX|AXON|BA|GE|GD,0.7936253108757911,0.8402659559366292,-0.04664064506083809
TECH,2011-10-31,Life Sciences Tools & Services,COO|WST|ZBRA|EXPD|IEX,WAT|MTD|DHR|CRL|TMO,0.9139654366104598,0.9326142279689849,-0.01864879135852504
TFC,2011-10-31,Diversified Banks,PNC|AES|MAR|UHS|F,JPM|BAC|PNC|WFC|C,0.9574633898582965,0.98452695711506,-0.02706356725676351
TMO,2011-10-31,Life Sciences Tools & Services,BAX|DGX|LRCX|JCI|SCHW,DHR|CRL|TECH|A|WAT,0.8467991385557246,0.8461917792210195,0.0006073593347051265
TPL,2011-10-31,Oil & Gas Exploration & Production,FIX|BLDR|TKO|CRH|SMCI,APA|OXY|EOG|EQT|CTRA,0.13468400255012777,0.16044387893849402,-0.025759876388366243
TRMB,2011-10-31,Application Software,PTC|ALB|ROK|TER|EA,ORCL|PTC|ADBE|TYL|SNPS,0.902710033957575,0.9102173501705252,-0.007507316212950199
TROW,2011-10-31,Asset Management & Custody Banks,SWKS|ON|CMI|RMD|MTD,BK|BEN|BX|KKR|NTRS,0.8545496901744105,0.9464023645248738,-0.09185267435046329
TRV,2011-10-31,Property & Casualty Insurance,CB|FDX|PSA|MRSH|MCK,WRB|PGR|ACGL|CINF|CB,0.947392761150142,0.9677463006961928,-0.020353539546050792
TSN,2011-10-31,Packaged Foods & Meats,NEM|WELL|MCK|GPC|WBD,SJM|HRL|MDLZ|CAG|GIS,0.7945464038133025,0.7594470783424422,0.035099325470860365
TXN,2011-10-31,Semiconductors,ADI|SNPS|BA|INTC|IBM,MU|ON|SWKS|MPWR|FSLR,0.8955204270025818,0.9587580146879177,-0.06323758768533583
TXT,2011-10-31,Aerospace & Defense,BIIB|NFLX|CPRT|CME|AVB,RTX|LMT|LHX|GD|NOC,0.7997361313541599,0.847991681535195,-0.04825555018103511
TYL,2011-10-31,Application Software,CSGP|DPZ|ULTA|ETN|TSLA,CRM|TRMB|CDNS|ADSK|ORCL,0.8717759673954147,0.9014332230900924,-0.029657255694677698
USB,2011-10-31,Diversified Banks,NTRS|BK|ADM|COF|ITW,TFC|WFC|PNC|BAC|JPM,0.9293706323735904,0.9407280355374906,-0.011357403163900215
WAT,2011-10-31,Life Sciences Tools & Services,EQR|RMD|MTD|QCOM|ROP,MTD|A|TECH|DHR|TMO,0.8746553402976941,0.9420009185049165,-0.06734557820722242
WEC,2011-10-31,Electric Utilities,SJM|ETR|SYY|CMS|FE,ES|PPL|EVRG|EIX|AEP,0.8963402747596627,0.9273195871654268,-0.030979312405764126
WFC,2011-10-31,Diversified Banks,BK|JPM|AMZN|COF|USB,TFC|USB|BAC|JPM|PNC,0.9427434568359983,0.9687787800225817,-0.026035323186583414
WRB,2011-10-31,Property & Casualty Insurance,GWW|CTAS|CASY|FISV|ELV,ALL|PGR|CINF|HIG|CB,0.8212409381863868,0.8519680340113309,-0.03072709582494415
XEL,2011-10-31,Multi-Utilities,D|AWK|HSY|CVS|RSG,D|PCG|AEE|CMS|PNW,0.8858219648328977,0.9420688743510484,-0.0562469095181507
ZBH,2011-10-31,Health Care Equipment,GILD|BMY|DGX|TMO|ABT,MDT|BSX|SYK|RMD|ABT,0.7902152385939816,0.8526705371890217,-0.062455298595040176
A,2014-04-30,Life Sciences Tools & Services,LOW|STX|CASY|RL|JBL,CRL|WAT|TMO|DHR|MTD,0.4651002402790955,0.5785824164493822,-0.11348217617028672
ABBV,2014-04-30,Biotechnology,BMY|ORLY|GL|DGX|CME,REGN|AMGN|VRTX|BIIB|INCY,0.3364707415540088,0.2002032186643129,0.1362675228896959
ABT,2014-04-30,Health Care Equipment,PG|MDLZ|PM|DGX|WBD,EW|IDXX|RVTY|STE|MDT,-0.0034031012694697355,0.3091237778523988,-0.31252687912186855
ACGL,2014-04-30,Property & Casualty Insurance,SYY|PGR|SRE|GIS|ARE,ALL|PGR|WRB|TRV|HIG,0.2860327987818448,0.6778159637157541,-0.39178316493390936
ADBE,2014-04-30,Application Software,INTC|TMO|LH|DHR|PPG,FICO|ORCL|TYL|PTC|SNPS,0.4388688541212019,0.7014812407368121,-0.26261238661561015
ADI,2014-04-30,Semiconductors,NDAQ|DHR|TMO|WY|INTU,SWKS|NVDA|AMD|MPWR|NXPI,0.3328819761709417,0.6503172650743724,-0.3174352889034307
