ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
AXON,2011-10-31,Aerospace & Defense,BLDR|ULTA|TYL|LYV|CSGP,LMT|RTX|BA|TDG|GD,0.8004500730757875,0.7404077851503756,0.060042287925411886
BA,2011-10-31,Aerospace & Defense,GEN|GNRC|TPL|EVRG|APA,LMT|NOC|GE|RTX|LHX,0.8546743192587567,0.9277828753828015,-0.07310855612404477
BAC,2011-10-31,Diversified Banks,GS|PNC|COF|WFC|HBAN,JPM|WFC|PNC|USB|C,0.9149281979490014,0.9013913299353741,0.013536868013627301
BAX,2011-10-31,Health Care Equipment,BMY|PFE|IDXX|BIIB|TECH,ZBH|ISRG|EW|IDXX|ABT,0.7948601166069843,0.8076362733584477,-0.012776156751463374
BDX,2011-10-31,Health Care Equipment,BMY|BSX|WST|MTD|BAX,ISRG|ABT|RVTY|STE|MDT,0.5975382438413551,0.7012210391503814,-0.10368279530902624
BEN,2011-10-31,Asset Management & Custody Banks,AMP|IVZ|PNC|BX|TROW,AMP|NTRS|BLK|STT|IVZ,0.9672920825489066,0.9665389117815925,0.0007531707673141819
BK,2011-10-31,Asset Management & Custody Banks,BX|WFC|NEM|TAP|JPM,NTRS|KKR|AMP|BLK|STT,0.9456499691132986,0.9619575431017033,-0.016307573988404767
BLK,2011-10-31,Asset Management & Custody Banks,SW|CRH|DPZ|APA|JKHY,BK|STT|AMP|KKR|IVZ,0.9118539256975372,0.9585917240670951,-0.04673779836955794
BSX,2011-10-31,Health Care Equipment,BMY|DOC|CAH|ABT|BDX,RMD|DXCM|ISRG|RVTY|SYK,0.8291992411690279,0.719518511500918,0.10968072966810993
BX,2011-10-31,Asset Management & Custody Banks,BK|AMP|EVRG|ETN|TPL,BK|KKR|TROW|NTRS|AMP,0.8907885596767671,0.927767227013932,-0.03697866733716493
C,2011-10-31,Diversified Banks,GPN|TFC|COO|STZ|IRM,USB|PNC|JPM|BAC|WFC,0.9337738990679897,0.9542630165292636,-0.02048911746127391
CAG,2011-10-31,Packaged Foods & Meats,YUM|KDP|SJM|CMG|TSN,HSY|MKC|CPB|GIS|SJM,0.6673163441186947,0.6678943112830237,-0.0005779671643290074
CB,2011-10-31,Property & Casualty Insurance,AON|PGR|MET|L|FIX,ALL|TRV|ACGL|WRB|HIG,0.9483678319163911,0.9435208621337933,0.004846969782597799
CBOE,2011-10-31,Financial Exchanges & Data,KKR|ULTA|VRSK|PODD|LYV,CME|NDAQ|MSCI|ICE|MCO,0.5808960536407696,0.6195602127517258,-0.03866415911095622
CDNS,2011-10-31,Application Software,NVDA|NTAP|CRL|PSA|AMD,CRM|ADSK|TRMB|SNPS|ORCL,0.7994670144050114,0.885239338799069,-0.08577232439405758
CINF,2011-10-31,Property & Casualty Insurance,PGR|WRB|HIG|TRV|PRU,HIG|CB|WRB|TRV|PGR,0.9212999564270894,0.9396317382287154,-0.01833178180162598
CME,2011-10-31,Financial Exchanges & Data,EVRG|NXPI|AVGO|APA|DIS,MSCI|CBOE|FDS|SPGI|ICE,0.7161180823794938,0.8118086431441618,-0.09569056076466798
CMS,2011-10-31,Multi-Utilities,DTE|LNT|EXPE|AEP|PPL,PCG|DTE|D|NI|PNW,0.9130252982831583,0.9376260511685809,-0.024600752885422628
CNP,2011-10-31,Multi-Utilities,CVX|WYNN|CRM|XEL|J,PNW|NEE|SRE|XEL|CMS,0.8090242963359278,0.7973836457770528,0.011640650558874976
COP,2011-10-31,Oil & Gas Exploration & Production,PFG|MDT|STE|BLK|DD,DVN|OXY|EQT|EOG|APA,0.9074136057377535,0.8958162929044742,0.01159731283327936
CPB,2011-10-31,Packaged Foods & Meats,STZ|HSY|MKC|KMB|YUM,CAG|MKC|HSY|HRL|MDLZ,0.5428536810354556,0.5684365820556008,-0.025582901020145155
CRL,2011-10-31,Life Sciences Tools & Services,AMD|KEY|PSA|NTAP|NVDA,TECH|A|DHR|TMO|WAT,0.6298543993435386,0.6685960412037444,-0.03874164186020579
CRM,2011-10-31,Application Software,MSFT|DG|GNRC|EVRG|GOOG,CDNS|ADSK|ORCL|FICO|ADBE,0.647823991352254,0.6676859131532038,-0.01986192180094981
CTRA,2011-10-31,Oil & Gas Exploration & Production,OXY|DVN|EOG|XOM|FCX,EQT|EOG|APA|TPL|OXY,0.7905710378211456,0.7615775237082467,0.028993514112898855
D,2011-10-31,Multi-Utilities,ETR|EQT|XEL|LIN|PSKY,NI|NEE|SRE|PCG|XEL,0.906371919976727,0.9176841223842668,-0.011312202407539829
DD,2011-10-31,Specialty Chemicals,SW|CRH|DPZ|APA|JKHY,LYB|PPG|SHW|IFF|ALB,0.8393175328007352,0.9051424730445327,-0.06582494024379748
DHR,2011-10-31,Life Sciences Tools & Services,ROP|TECH|CTSH|CRH|VTRS,TECH|WAT|TMO|A|MTD,0.9217834008889516,0.910157603864293,0.011625797024658602
DOV,2011-10-31,Industrial Machinery & Supplies & Components,ITW|CASY|JCI|GD|TDG,PNR|SNA|SWK|PH|GWW,0.8762823087872749,0.9255819205142606,-0.049299611726985715
DTE,2011-10-31,Multi-Utilities,CSX|MSI|ETR|COP|CIEN,SRE|PCG|NI|PNW|ED,0.903732888218176,0.9771307849062348,-0.07339789668805885
DUK,2011-10-31,Electric Utilities,NEE|FE|ES|PEG|NRG,PEG|FE|LNT|EVRG|EIX,0.9133085587821805,0.9214812801029952,-0.008172721320814702
DVN,2011-10-31,Oil & Gas Exploration & Production,EOG|BX|XOM|CTRA|HAL,APA|CTRA|TPL|EOG|EQT,0.9198024132899062,0.9312569391604351,-0.011454525870528864
DXCM,2011-10-31,Health Care Equipment,INCY|TSLA|AXON|BLDR|PODD,BSX|ZBH|BAX|RVTY|PODD,0.2849957775937362,0.34860128753928626,-0.06360550994555009
ECL,2011-10-31,Specialty Chemicals,AOS|CRH|ETN|LIN|EVRG,DD|IFF|LYB|PPG|ALB,0.9015748979608877,0.8625944082710943,0.038980489689793396
ED,2011-10-31,Multi-Utilities,ES|BG|APA|EVRG|GOOG,D|NEE|DTE|CMS|SRE,0.8320790741629318,0.9383104713386136,-0.10623139717568175
EIX,2011-10-31,Electric Utilities,LNT|SNPS|REGN|DTE|CRL,AEP|EVRG|FE|SO|LNT,0.6921323309410037,0.8702111789070336,-0.1780788479660299
EOG,2011-10-31,Oil & Gas Exploration & Production,DVN|XOM|CTRA|DTE|MDT,EQT|COP|APA|DVN|CTRA,0.8471522624044453,0.8482967743977102,-0.0011445119932649295
EQT,2011-10-31,Oil & Gas Exploration & Production,PPL|FE|OKE|ACN|EXPD,EOG|COP|TPL|APA|CTRA,0.9293361263592989,0.9152308408230808,0.014105285536218037
ES,2011-10-31,Electric Utilities,CRH|APA|ETN|LIN|TPL,EXC|PPL|DUK|EVRG|PEG,0.7747589833670506,0.8740525081929252,-0.09929352482587461
ETR,2011-10-31,Electric Utilities,DTE|COP|IRM|FE|D,DUK|PEG|FE|EXC|EVRG,0.9202590706870186,0.9114665445163977,0.008792526170620873
EVRG,2011-10-31,Electric Utilities,SW|CRH|DPZ|APA|JKHY,ETR|EXC|ES|PPL|LNT,0.8051436310582268,0.9414616413971099,-0.13631801033888302
EW,2011-10-31,Health Care Equipment,NVDA|KEY|NTAP|PSA|AMD,STE|BDX|SYK|MDT|DXCM,0.7256859444963625,0.47154849598869625,0.25413744850766623
EXC,2011-10-31,Electric Utilities,MTB|AES|PPL|ZBRA|PEG,WEC|LNT|SO|EIX|FE,0.865799378472971,0.8746124216227795,-0.008813043149808575
FDS,2011-10-31,Financial Exchanges & Data,CTSH|MSCI|IT|AMP|ETN,CBOE|NDAQ|MCO|ICE|SPGI,0.9423552336533026,0.9262576541874948,0.01609757946580781
FE,2011-10-31,Electric Utilities,WBD|MSI|FIX|TKO|EVRG,SO|EVRG|LNT|EIX|PEG,0.8044851399390814,0.8463293252754285,-0.04184418533634704
FICO,2011-10-31,Application Software,GD|AON|ETN|TKO|DIS,ORCL|INTU|ADSK|ADBE|CRM,0.6749799609113589,0.6094361534614341,0.06554380744992483
FSLR,2011-10-31,Semiconductors,TEL|APA|LYB|TPL|AVGO,NXPI|NVDA|MCHP|AVGO|AMD,0.5827358272080615,0.6777790193701942,-0.09504319216213275
GD,2011-10-31,Aerospace & Defense,JKHY|BKR|MDT|LYB|ICE,RTX|NOC|LHX|LMT|GE,0.9151360409913539,0.893526655188328,0.02160938580302596
GE,2011-10-31,Aerospace & Defense,PRU|HON|DIS|MDT|BG,BA|LMT|GD|RTX|NOC,0.9069004385488746,0.8774492309126455,0.029451207636229104
GIS,2011-10-31,Packaged Foods & Meats,HUBB|MKC|GWW|TPR|GRMN,MKC|HSY|SJM|HRL|CPB,0.8053507366158551,0.899420380150802,-0.09406964353494685
GWW,2011-10-31,Industrial Machinery & Supplies & Components,TSCO|ADM|GIS|EXPD|CTSH,IEX|ITW|PH|DOV|SWK,0.9349431391960491,0.9430904849561382,-0.00814734576008913
HIG,2011-10-31,Property & Casualty Insurance,MET|TRV|PGR|CINF|PRU,WRB|TRV|CB|CINF|ACGL,0.8564419902351624,0.7703991727908729,0.08604281744428954
HRL,2011-10-31,Packaged Foods & Meats,TSN|IDXX|CAG|LYB|NXPI,MKC|GIS|MDLZ|HSY|SJM,0.8392577931515679,0.9133178857289387,-0.07406009257737078
HSY,2011-10-31,Packaged Foods & Meats,MKC|EVRG|GNRC|SMCI|FIX,CPB|GIS|CAG|HRL|MDLZ,0.7938716945512004,0.7418781290377827,0.05199356551341772
HUBB,2011-10-31,Industrial Machinery & Supplies & Components,BBY|FAST|SMCI|APA|VTRS,PNR|DOV|IEX|SWK|NDSN,0.9238488092102631,0.9060255005919791,0.017823308618284073
ICE,2011-10-31,Financial Exchanges & Data,SW|CRH|DPZ|APA|JKHY,MSCI|CME|SPGI|FDS|NDAQ,0.847040694542627,0.8414167350856572,0.005623959456969807
IDXX,2011-10-31,Health Care Equipment,PFE|VRTX|TECH|BAX|BMY,RVTY|RMD|BAX|DXCM|SYK,0.7536874602486365,0.7037003905925991,0.049987069656037386
IEX,2011-10-31,Industrial Machinery & Supplies & Components,ITW|TT|AON|JCI|PNR,GWW|DOV|NDSN|SWK|ITW,0.9527719472173523,0.9527235789324163,4.836828493592904e-05
IFF,2011-10-31,Specialty Chemicals,EL|NXPI|LYB|GOOGL|GOOG,ALB|ECL|SHW|PPG|LYB,0.5531434806222774,0.5046877372066371,0.048455743415640296
INTC,2011-10-31,Semiconductors,TXN|TEL|A|BKR|BLK,MCHP|QCOM|AMD|ON|AVGO,0.892302859650558,0.8290523196815905,0.06325053996896746
INTU,2011-10-31,Application Software,GE|ADSK|AIG|JBL|HAS,ADBE|SNPS|ADSK|TYL|CRM,0.9556592228954928,0.9154492816049441,0.04020994129054867
ISRG,2011-10-31,Health Care Equipment,SYK|BSX|TER|ZBH|TSLA,EW|BDX|MDT|RMD|ABT,0.9020423846705606,0.8818022981334569,0.02024008653710374
ITW,2011-10-31,Industrial Machinery & Supplies & Components,ADSK|AVY|PTC|DOV|RTX,SNA|DOV|GWW|NDSN|PH,0.9014603669194876,0.9061174820316216,-0.004657115112133958
IVZ,2011-10-31,Asset Management & Custody Banks,AMP|BX|BEN|FDS|AEE,BK|NTRS|STT|AMP|BX,0.9396306586141929,0.9263314775634531,0.013299181050739795
JPM,2011-10-31,Diversified Banks,GS|BK|BAC|WFC|MS,USB|PNC|TFC|WFC|C,0.9863028475710075,0.9737470101926691,0.01255583737833843
KKR,2011-10-31,Asset Management & Custody Banks,CBOE|VRSK|ULTA|PODD|TYL,BEN|IVZ|NTRS|BLK|BK,0.7879965482902769,0.8712444627301246,-0.08324791443984769
LHX,2011-10-31,Aerospace & Defense,TMUS|HPQ|ETN|TKO|MDT,GE|TXT|RTX|GD|TDG,0.9005008964427828,0.896736010083681,0.003764886359101771
LMT,2011-10-31,Aerospace & Defense,GD|PFE|RCL|EVRG|AVGO,AXON|BA|TXT|GD|RTX,0.7852206740352907,0.8023437487645744,-0.01712307472928365
LNT,2011-10-31,Electric Utilities,XEL|WEC|NEE|PEG|CMS,SO|DUK|PPL|EXC|EIX,0.8865225464655475,0.8586795225588328,0.02784302390671467
LYB,2011-10-31,Specialty Chemicals,SW|CRH|DPZ|APA|JKHY,ALB|IFF|SHW|DD|PPG,0.7912475004228655,0.8724784053519131,-0.08123090492904761
MCHP,2011-10-31,Semiconductors,SNPS|AVY|INTC|MU|TER,ADI|NXPI|SWKS|AVGO|MPWR,0.8513686296133337,0.9639162467731235,-0.11254761715978978
MCO,2011-10-31,Financial Exchanges & Data,NXPI|GOOG|GNRC|AVGO|FIX,NDAQ|ICE|FDS|MSCI|SPGI,0.855654202653267,0.9245042333945611,-0.06885003074129414
MDLZ,2011-10-31,Packaged Foods & Meats,TAP|HSY|LIN|AVGO|GOOGL,SJM|MKC|GIS|TSN|HRL,0.9022590903985556,0.8404484181493931,0.06181067224916248
MDT,2011-10-31,Health Care Equipment,SW|CRH|DPZ|APA|JKHY,PODD|ISRG|EW|BAX|SYK,0.795824624225435,0.7355329909371733,0.0602916332882617
MKC,2011-10-31,Packaged Foods & Meats,HSY|MDLZ|LII|ICE|CI,CPB|GIS|HRL|HSY|MDLZ,0.8126725438505806,0.9077426609971077,-0.09507011714652702
MPWR,2011-10-31,Semiconductors,FTNT|TYL|CSGP|LYV|BLDR,QCOM|MU|MCHP|FSLR|NXPI,0.7354930883963556,0.8699708750667721,-0.13447778667041643
MSCI,2011-10-31,Financial Exchanges & Data,MDT|NXPI|VTRS|LIN|JKHY,MCO|ICE|FDS|CME|NDAQ,0.920425591883295,0.9395187188935618,-0.019093127010266775
MTD,2011-10-31,Life Sciences Tools & Services,CRH|ICE|APA|SW|AVGO,A|TECH|WAT|DHR|CRL,0.834557237667893,0.7537580109783479,0.08079922668954509
MU,2011-10-31,Semiconductors,CDNS|INTC|MCHP|AVY|TXN,ADI|AVGO|TXN|FSLR|MPWR,0.46277677178777527,0.4681097954051893,-0.005333023617414057
NDAQ,2011-10-31,Financial Exchanges & Data,VRSN|MSCI|LIN|JKHY|DIS,CBOE|FDS|SPGI|ICE|MSCI,0.9656077608855844,0.9274860582957588,0.03812170258982561
NDSN,2011-10-31,Industrial Machinery & Supplies & Components,CTSH|DD|TKO|LIN|BLK,IEX|ITW|DOV|SWK|SNA,0.9275331799447311,0.9139428694950885,0.01359031044964254
NEE,2011-10-31,Multi-Utilities,NRG|DUK|SRE|LNT|XEL,PCG|XEL|ED|D|AEE,0.8734233020386298,0.7906446706847085,0.08277863135392138
NI,2011-10-31,Multi-Utilities,NTRS|ES|PNC|NEM|DVN,PNW|XEL|ED|SRE|AEE,0.874151241199982,0.9299701765217406,-0.055818935321758634
NOC,2011-10-31,Aerospace & Defense,PFE|BMY|GRMN|LIN|SW,AXON|GD|TDG|BA|RTX,0.7919629239236078,0.8948490936602472,-0.10288616973663944
NTRS,2011-10-31,Asset Management & Custody Banks,PNC|COF|NI|GD|BAC,STT|BX|AMP|IVZ|KKR,0.9586423535835886,0.9304713298755496,0.028171023708039034
NVDA,2011-10-31,Semiconductors,EW|NTAP|AMD|KEY|PSA,INTC|ADI|QCOM|MPWR|NXPI,0.7967693310941486,0.7158505188918783,0.08091881220227026
NXPI,2011-10-31,Semiconductors,SW|CRH|DPZ|APA|JKHY,MPWR|TXN|AMD|FSLR|INTC,0.6986149600821739,0.8725536052236172,-0.1739386451414433
ON,2011-10-31,Semiconductors,TXN|ADI|JBL|ADSK|INTC,INTC|ADI|FSLR|MCHP|NXPI,0.877933896615762,0.8108576430302998,0.06707625358546221
ORCL,2011-10-31,Application Software,BLK|GOOG|SW|DD|STE,CRM|INTU|PTC|ADBE|TYL,0.9024620121240806,0.9591741992949773,-0.056712187170896655
OXY,2011-10-31,Oil & Gas Exploration & Production,CTRA|DAL|DVN|CSGP|URI,COP|APA|EOG|DVN|EQT,0.9446128801391978,0.9353631854767589,0.009249694662438857
PCG,2011-10-31,Multi-Utilities,SRE|PPL|DTE|CRL|CMS,DTE|CNP|PNW|SRE|ED,0.6816641519237568,0.6789702756421162,0.002693876281640639
PEG,2011-10-31,Electric Utilities,LNT|AES|SRE|DUK|DIS,PPL|ETR|DUK|EIX|ES,0.9228332484524634,0.9189078384461358,0.003925410006327623
PGR,2011-10-31,Property & Casualty Insurance,CB|TRV|MET|AON|HAS,ACGL|CB|TRV|CINF|ALL,0.8676531220199806,0.8737550852092191,-0.006101963189238502
PH,2011-10-31,Industrial Machinery & Supplies & Components,WELL|URI|DLR|LYV|ESS,SWK|GWW|ITW|PNR|NDSN,0.890750046382837,0.9386345272130815,-0.04788448083024455
PNC,2011-10-31,Diversified Banks,COF|GD|GNRC|MDT|EVRG,JPM|BAC|WFC|USB|C,0.8970897975916042,0.9633971020318863,-0.0663073044402821
PNR,2011-10-31,Industrial Machinery & Supplies & Components,CRH|GOOG|GOOGL|ICE|JKHY,SNA|HUBB|DOV|GWW|PH,0.9374785279112188,0.9691401523744327,-0.031661624463213967
PNW,2011-10-31,Multi-Utilities,XEL|ADBE|PPL|AEP|CTSH,PCG|CNP|D|NEE|ED,0.893028273084037,0.9325647712209371,-0.03953649813690008
PODD,2011-10-31,Health Care Equipment,ESS|ULTA|LYV|CSGP|WELL,RVTY|ZBH|ISRG|EW|SYK,0.32978077286337604,0.3202783763087214,0.009502396554654624
PPG,2011-10-31,Specialty Chemicals,GLW|TT|KMB|PTC|BLK,ALB|LYB|DD|ECL|IFF,0.9259490951912165,0.9177588348864835,0.008190260304733021
PPL,2011-10-31,Electric Utilities,EQT|MSI|TXN|INTC|DUK,PEG|WEC|SO|EVRG|LNT,0.8889468790499754,0.9018102217541147,-0.012863342704139358
PTC,2011-10-31,Application Software,ADSK|CTSH|ETN|NXPI|EVRG,CRM|CDNS|INTU|TYL|ADSK,0.9147220109377815,0.9333695497659094,-0.018647538828127863
QCOM,2011-10-31,Semiconductors,TSLA|FTNT|TYL|CSGP|AXON,NXPI|SWKS|AVGO|MCHP|MPWR,0.9041266494725988,0.7306936788000177,0.17343297067258112
RMD,2011-10-31,Health Care Equipment,COR|CBRE|CHD|ALB|BSX,SYK|DXCM|BSX|ABT|RVTY,0.7576046256130861,0.6760846849847493,0.08151994062833678
RTX,2011-10-31,Aerospace & Defense,ITW|AON|TXT|ADSK|MET,NOC|AXON|TDG|GD|GE,0.9585404679310685,0.9553169218898198,0.0032235460412487482
RVTY,2011-10-31,Health Care Equipment,VRSN|BG|FIX|GNRC|BLK,BAX|ABT|STE|RMD|DXCM,0.8754419056843594,0.679733419828969,0.19570848585539047
SHW,2011-10-31,Specialty Chemicals,ADSK|PTC|JKHY|ICE|GOOGL,DD|ECL|ALB|LYB|IFF,0.7622843592084942,0.8290491408987786,-0.06676478169028432
SJM,2011-10-31,Packaged Foods & Meats,KDP|SMCI|SW|PSKY|APA,TSN|MKC|CPB|CAG|MDLZ,0.6355270295587087,0.7282629833957919,-0.09273595383708322
SNA,2011-10-31,Industrial Machinery & Supplies & Components,LIN|CI|TKO|TPL|MDT,HUBB|GWW|NDSN|DOV|IEX,0.8640225876574611,0.9171505127030257,-0.05312792504556463
SNPS,2011-10-31,Application Software,INTC|COHR|AVGO|LYB|APA,ADSK|PTC|TRMB|CDNS|TYL,0.8873060090858081,0.9043906601256323,-0.01708465103982415
SO,2011-10-31,Electric Utilities,MSI|PPL|EQT|XEL|ALB,ES|PEG|PPL|DUK|EVRG,0.8977219853358093,0.9342066600019895,-0.03648467466618022
SPGI,2011-10-31,Financial Exchanges & Data,MDT|NXPI|ICE|AVGO|GOOGL,ICE|MSCI|CBOE|MCO|CME,0.7248874249015749,0.7079658053186833,0.016921619582891623
SRE,2011-10-31,Multi-Utilities,NEE|PEG|XEL|DTE|LNT,CMS|DTE|XEL|PCG|D,0.9347091423268249,0.958650125959512,-0.02394098363268715
STE,2011-10-31,Health Care Equipment,SW|CRH|DPZ|APA|JKHY,MDT|BDX|IDXX|RMD|RVTY,0.7338481878904626,0.8427760139163034,-0.10892782602584083
STT,2011-10-31,Asset Management & Custody Banks,AMP|FRT|MAA|BXP|VTR,BX|IVZ|BK|BLK|KKR,0.939210604924985,0.946862167198265,-0.00765156227328001
SWK,2011-10-31,Industrial Machinery & Supplies & Components,AVY|ROK|MRSH|TRV|SLB,GWW|PNR|DOV|HUBB|NDSN,0.923388005606166,0.9503287185462014,-0.026940712940035416
SWKS,2011-10-31,Semiconductors,BBY|TER|KLAC|COHR|MSI,MU|TXN|QCOM|ON|MPWR,0.8135374886966362,0.8181895636900762,-0.004652074993440003
SYK,2011-10-31,Health Care Equipment,ISRG|TER|ORLY|BBY|TDG,ISRG|DXCM|RMD|STE|BDX,0.8403359631293931,0.7983377019777599,0.04199826115163319
TDG,2011-10-31,Aerospace & Defense,TEL|CI|LIN|APA|DPZ,RTX|AXON|BA|GE|GD,0.7999315807269612,0.8402659559366292,-0.04033437520966798
TECH,2011-10-31,Life Sciences Tools & Services,PFE|TMO|IDXX|ECL|ALB,WAT|MTD|DHR|CRL|TMO,0.9464346457749025,0.9326142279689849,0.013820417805917695
TFC,2011-10-31,Diversified Banks,C|AVGO|TPL|TKO|LIN,JPM|BAC|PNC|WFC|C,0.9304175124697283,0.98452695711506,-0.05410944464533174
TMO,2011-10-31,Life Sciences Tools & Services,TECH|ECL|IDXX|PFE|TDY,DHR|CRL|TECH|A|WAT,0.8250797688315477,0.8461917792210195,-0.021112010389471858
TPL,2011-10-31,Oil & Gas Exploration & Production,SW|CRH|DPZ|APA|JKHY,APA|OXY|EOG|EQT|CTRA,0.19953728808828053,0.16044387893849402,0.03909340914978651
TRMB,2011-10-31,Application Software,VZ|APA|LIN|JKHY|ICE,ORCL|PTC|ADBE|TYL|SNPS,0.8907262872417406,0.9102173501705252,-0.019491062928784553
TROW,2011-10-31,Asset Management & Custody Banks,BX|GD|DPZ|AVGO|GNRC,BK|BEN|BX|KKR|NTRS,0.9573452356604947,0.9464023645248738,0.010942871135620869
TRV,2011-10-31,Property & Casualty Insurance,MET|PGR|AON|MRSH|AVY,WRB|PGR|ACGL|CINF|CB,0.9539452511156233,0.9677463006961928,-0.013801049580569491
TSN,2011-10-31,Packaged Foods & Meats,HRL|CAG|YUM|SW|ETN,SJM|HRL|MDLZ|CAG|GIS,0.7506276182387784,0.7594470783424422,-0.008819460103663745
TXN,2011-10-31,Semiconductors,INTC|ADI|ON|ADSK|ROP,MU|ON|SWKS|MPWR|FSLR,0.9527349212074647,0.9587580146879177,-0.006023093480452935
TXT,2011-10-31,Aerospace & Defense,RTX|TMUS|NOC|LYB|GNRC,RTX|LMT|LHX|GD|NOC,0.7674850396469702,0.847991681535195,-0.08050664188822476
TYL,2011-10-31,Application Software,BLDR|CSGP|AXON|FTNT|MPWR,CRM|TRMB|CDNS|ADSK|ORCL,0.9264638759783966,0.9014332230900924,0.025030652888304195
USB,2011-10-31,Diversified Banks,FITB|GS|BAC|HBAN|WFC,TFC|WFC|PNC|BAC|JPM,0.9420190831423016,0.9407280355374906,0.0012910476048110242
WAT,2011-10-31,Life Sciences Tools & Services,SHW|CTSH|SPGI|SLB|ACN,MTD|A|TECH|DHR|TMO,0.9298863686084367,0.9420009185049165,-0.012114549896479865
WEC,2011-10-31,Electric Utilities,LNT|AEP|XEL|CMS|DUK,ES|PPL|EVRG|EIX|AEP,0.9550467157574509,0.9273195871654268,0.027727128592024086
WFC,2011-10-31,Diversified Banks,COF|BK|BXP|BAC|FITB,TFC|USB|BAC|JPM|PNC,0.9699020554338571,0.9687787800225817,0.0011232754112754373
WRB,2011-10-31,Property & Casualty Insurance,MET|TRV|PGR|CBRE|WTW,ALL|PGR|CINF|HIG|CB,0.8846532328759825,0.8519680340113309,0.0326851988646516
XEL,2011-10-31,Multi-Utilities,LNT|ALB|PNW|NEE|AEP,D|PCG|AEE|CMS|PNW,0.9212981414898661,0.9420688743510484,-0.02077073286118225
ZBH,2011-10-31,Health Care Equipment,TER|ORLY|NVR|NDSN|COHR,MDT|BSX|SYK|RMD|ABT,0.7852725885288832,0.8526705371890217,-0.0673979486601386
A,2014-04-30,Life Sciences Tools & Services,APO|AVGO|BG|BKR|BLK,CRL|WAT|TMO|DHR|MTD,0.2946976888427597,0.5785824164493822,-0.28388472760662253
ABBV,2014-04-30,Biotechnology,ABT|BDX|AMGN|GILD|LLY,REGN|AMGN|VRTX|BIIB|INCY,0.42818059637660794,0.2002032186643129,0.22797737771229504
ABT,2014-04-30,Health Care Equipment,ABBV|BDX|CAH|HAS|AMGN,EW|IDXX|RVTY|STE|MDT,0.4719191769725993,0.3091237778523988,0.16279539912020047
ACGL,2014-04-30,Property & Casualty Insurance,CB|L|WTW|GS|AON,ALL|PGR|WRB|TRV|HIG,0.857990762590648,0.6778159637157541,0.18017479887489385
ADBE,2014-04-30,Application Software,CRM|MSFT|CTSH|AKAM|EPAM,FICO|ORCL|TYL|PTC|SNPS,0.8181834978520545,0.7014812407368121,0.1167022571152424
ADI,2014-04-30,Semiconductors,ON|SNPS|INTC|ADSK|EPAM,SWKS|NVDA|AMD|MPWR|NXPI,0.449612126627414,0.6503172650743724,-0.20070513844695836
