ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TPL,Oil & Gas Exploration & Production,DLR|FANG|VLO|TRGP|BLK,OXY|DVN|CTRA|COP|FANG,DLTR|PNC|HPQ|BA|AXON,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0
TRMB,Application Software,CTSH|NWS|FOX|DELL|IP,TYL|DDOG|WDAY|APP|ADBE,ETN|JBHT|LULU|BDX|VZ,0.0,0.0,0.0,0.0,0.0,0.0
TSN,Packaged Foods & Meats,MDLZ|CAG|UPS|KHC|IP,KHC|HRL|MDLZ|MKC|CAG,WDC|AIG|JPM|DLR|IBM,0.0,0.0,0.0,0.16666666666666666,0.36666666666666664,0.0
TXN,Semiconductors,KEYS|MPWR|ADI|AVGO|INTC,NVDA|AMD|AVGO|INTC|ON,AXON|DLR|APD|DVN|RVTY,0.2,0.2,0.0,0.19871794871794873,0.055384615384615386,0.0
TXT,Aerospace & Defense,OTIS|COHR|RTX|VZ|TEL,RTX|BA|GD|NOC|GE,INTC|REGN|BMY|IDXX|CTVA,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
TYL,Application Software,CRM|CIEN|EPAM|CTSH|ADSK,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.06,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,GPN|FISV|AXP|XYZ|DASH,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.4,0.0,0.0,0.10378510378510378,0.13833333333333334,0.05
VRTX,Biotechnology,INCY|MRNA|GILD|LLY|BAX,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.2,0.2,0.0,0.0,0.0,0.0
VST,Electric Utilities,GEV|WEC|LNT|CEG|NRG,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
VTRS,Pharmaceuticals,GEHC|SOLV|PFE|CI|BAX,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.2,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,BLK|MCK|IP|WDC|A,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.2,0.4,0.0,0.01818181818181818,0.03484848484848485,0.0
WDAY,Application Software,CTSH|INTU|GDDY|CRM|NOW,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.4,0.2,0.0,0.1590909090909091,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",SNDK|STX|NTAP|FOX|NWS,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.4,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,VST|FOX|NWS|CEG|BKR,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.0,0.0,0.0,0.0,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,VLTO|PNR|NWS|FOX|WDAY,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,DASH|COIN|NOW|DELL|FOX,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,Health Care Equipment,MDT|BAX|ISRG|RTX|FTV,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.0,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,PFE|TMO|IDXX|PH|PG,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.2,0.0,0.0,0.0,0.0,0.0
