ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
AMP,2011-10-31,Asset Management & Custody Banks,KEY|BX|RJF|PRU|PFG,BK|BX|TROW|NTRS|IVZ,0.9749274628460316,0.9789328302272917,-0.0040053673812601165
APA,2011-10-31,Oil & Gas Exploration & Production,SLB|EOG|UHS|NTAP|DOV,OXY|CTRA|EQT|DVN|COP,0.9297536145789779,0.9436287613554059,-0.013875146776427982
AVGO,2011-10-31,Semiconductors,MNST|NDAQ|EBAY|MA|MTD,ON|QCOM|ADI|INTC|FSLR,0.7151438882137676,0.7860720471538124,-0.07092815894004478
AXON,2011-10-31,Aerospace & Defense,ROL|GNRC|CRH|TKO|POOL,LMT|RTX|BA|TDG|GD,0.7732276625712637,0.7404077851503756,0.0328198774208881
BA,2011-10-31,Aerospace & Defense,GE|AON|MMM|BXP|PGR,LMT|NOC|GE|RTX|LHX,0.8984954826885838,0.9277828753828015,-0.02928739269421765
BAC,2011-10-31,Diversified Banks,RF|MU|CIEN|COHR|ON,JPM|WFC|PNC|USB|C,0.761978265227556,0.9013913299353741,-0.1394130647078181
BAX,2011-10-31,Health Care Equipment,ZBH|KDP|CCI|CLX|IDXX,ZBH|ISRG|EW|IDXX|ABT,0.8391342476969158,0.8076362733584477,0.03149797433846813
BDX,2011-10-31,Health Care Equipment,TAP|KR|MKC|LMT|MRK,ISRG|ABT|RVTY|STE|MDT,0.7251966990785114,0.7012210391503814,0.02397565992813
BEN,2011-10-31,Asset Management & Custody Banks,TT|SCHW|TXT|AVY|BK,AMP|NTRS|BLK|STT|IVZ,0.9426339172579018,0.9665389117815925,-0.02390499452369066
BK,2011-10-31,Asset Management & Custody Banks,AOS|GS|GLW|BEN|MOS,NTRS|KKR|AMP|BLK|STT,0.8986101747347898,0.9619575431017033,-0.06334736836691357
BLK,2011-10-31,Asset Management & Custody Banks,AVY|WFC|SCHW|TXT|BEN,BK|STT|AMP|KKR|IVZ,0.9549962707646357,0.9585917240670951,-0.0035954533024594726
BSX,2011-10-31,Health Care Equipment,EXPE|MAA|NRG|TMO|WAT,RMD|DXCM|ISRG|RVTY|SYK,0.7595271772935114,0.719518511500918,0.040008665792593434
BX,2011-10-31,Asset Management & Custody Banks,AMP|FITB|KEY|RJF|A,BK|KKR|TROW|NTRS|AMP,0.8902728720343114,0.927767227013932,-0.037494354979620614
C,2011-10-31,Diversified Banks,MGM|HIG|CBRE|A|AMD,USB|PNC|JPM|BAC|WFC,0.9095869735564699,0.9542630165292636,-0.044676042972793706
CAG,2011-10-31,Packaged Foods & Meats,SJM|T|NEE|MDLZ|AEP,HSY|MKC|CPB|GIS|SJM,0.6510096443185671,0.6678943112830237,-0.016884666964456563
CB,2011-10-31,Property & Casualty Insurance,AJG|MCHP|ADI|TXN|WRB,ALL|TRV|ACGL|WRB|HIG,0.8850737284993149,0.9435208621337933,-0.0584471336344784
CBOE,2011-10-31,Financial Exchanges & Data,NEM|V|ICE|JKHY|FDS,CME|NDAQ|MSCI|ICE|MCO,0.6248762186265738,0.6195602127517258,0.00531600587484804
CDNS,2011-10-31,Application Software,DOC|SPG|HUM|HUBB|PSA,CRM|ADSK|TRMB|SNPS|ORCL,0.8861825500360445,0.885239338799069,0.0009432112369754941
CINF,2011-10-31,Property & Casualty Insurance,PKG|DLR|STZ|PNR|AIZ,HIG|CB|WRB|TRV|PGR,0.956232744417827,0.9396317382287154,0.016601006189111644
CME,2011-10-31,Financial Exchanges & Data,ALL|WY|AES|PNC|LHX,MSCI|CBOE|FDS|SPGI|ICE,0.7691739728366694,0.8118086431441618,-0.04263467030749235
CMS,2011-10-31,Multi-Utilities,SRE|EIX|WEC|AEE|DTE,PCG|DTE|D|NI|PNW,0.9525440425829803,0.9376260511685809,0.014917991414399423
CNP,2011-10-31,Multi-Utilities,TJX|NI|EIX|HRL|ACGL,PNW|NEE|SRE|XEL|CMS,0.8065009970097948,0.7973836457770528,0.009117351232742044
COP,2011-10-31,Oil & Gas Exploration & Production,RTX|LIN|CVX|CPRT|BR,DVN|OXY|EQT|EOG|APA,0.9181735289166189,0.8958162929044742,0.022357236012144677
CPB,2011-10-31,Packaged Foods & Meats,MDLZ|PG|MO|CAG|GIS,CAG|MKC|HSY|HRL|MDLZ,0.536918328524004,0.5684365820556008,-0.03151825353159676
CRL,2011-10-31,Life Sciences Tools & Services,IEX|RVTY|LUV|MSCI|TFC,TECH|A|DHR|TMO|WAT,0.6131306017909393,0.6685960412037444,-0.05546543941280513
CRM,2011-10-31,Application Software,NDSN|PRU|COF|GLW|VMC,CDNS|ADSK|ORCL|FICO|ADBE,0.6395414551123293,0.6676859131532038,-0.02814445804087451
CTRA,2011-10-31,Oil & Gas Exploration & Production,LULU|DECK|ULTA|NVDA|WYNN,EQT|EOG|APA|TPL|OXY,0.5723459252197064,0.7615775237082467,-0.18923159848854032
D,2011-10-31,Multi-Utilities,ED|VZ|PPL|CL|KMB,NI|NEE|SRE|PCG|XEL,0.90851961008416,0.9176841223842668,-0.00916451230010673
DD,2011-10-31,Specialty Chemicals,STLD|MET|BKR|KEY|MOS,LYB|PPG|SHW|IFF|ALB,0.9292512027758965,0.9051424730445327,0.0241087297313638
DHR,2011-10-31,Life Sciences Tools & Services,DGX|AVB|ROP|ITW|STZ,TECH|WAT|TMO|A|MTD,0.9543547470609435,0.910157603864293,0.04419714319665047
DOV,2011-10-31,Industrial Machinery & Supplies & Components,KIM|AME|APH|IP|REG,PNR|SNA|SWK|PH|GWW,0.8938487723831714,0.9255819205142606,-0.031733148131089184
DTE,2011-10-31,Multi-Utilities,PNW|MCD|XEL|ABT|ETR,SRE|PCG|NI|PNW|ED,0.9684839018694938,0.9771307849062348,-0.008646883036740993
DUK,2011-10-31,Electric Utilities,MO|PPL|ED|XEL|GIS,PEG|FE|LNT|EVRG|EIX,0.9341806689825157,0.9214812801029952,0.01269938887952049
DVN,2011-10-31,Oil & Gas Exploration & Production,NTRS|VTRS|AES|ALL|DIS,APA|CTRA|TPL|EOG|EQT,0.8807729006535938,0.9312569391604351,-0.050484038506841244
DXCM,2011-10-31,Health Care Equipment,VRTX|TMUS|COHR|INCY|ON,BSX|ZBH|BAX|RVTY|PODD,0.23030740014908277,0.34860128753928626,-0.1182938873902035
ECL,2011-10-31,Specialty Chemicals,SHW|SNPS|GRMN|ACGL|PAYX,DD|IFF|LYB|PPG|ALB,0.912988281322194,0.8625944082710943,0.05039387305109966
ED,2011-10-31,Multi-Utilities,D|PPL|BMY|DUK|VZ,D|NEE|DTE|CMS|SRE,0.8759799838678426,0.9383104713386136,-0.06233048747077097
EIX,2011-10-31,Electric Utilities,CMS|LNT|AMGN|SRE|AEE,AEP|EVRG|FE|SO|LNT,0.8395733567728925,0.8702111789070336,-0.030637822134141124
EOG,2011-10-31,Oil & Gas Exploration & Production,LII|ALB|STT|EME|DHI,EQT|COP|APA|DVN|CTRA,0.8437672801021122,0.8482967743977102,-0.004529494295598013
EQT,2011-10-31,Oil & Gas Exploration & Production,EA|TDG|EXR|CSGP|POOL,EOG|COP|TPL|APA|CTRA,0.857265319804932,0.9152308408230808,-0.05796552101814878
ES,2011-10-31,Electric Utilities,PEG|RSG|LMT|IBM|VRSK,EXC|PPL|DUK|EVRG|PEG,0.8655569359859526,0.8740525081929252,-0.008495572206972613
ETR,2011-10-31,Electric Utilities,NEE|SRE|AEP|DTE|ABT,DUK|PEG|FE|EXC|EVRG,0.9287909401315456,0.9114665445163977,0.01732439561514787
EVRG,2011-10-31,Electric Utilities,WEC|AEP|NEE|SJM|PPL,ETR|EXC|ES|PPL|LNT,0.9272089665309529,0.9414616413971099,-0.014252674866157
EW,2011-10-31,Health Care Equipment,IT|ELV|AIZ|UNH|EL,STE|BDX|SYK|MDT|DXCM,0.6871356257996224,0.47154849598869625,0.21558712981092615
EXC,2011-10-31,Electric Utilities,MKC|T|WEC|LMT|CL,WEC|LNT|SO|EIX|FE,0.8556923254997162,0.8746124216227795,-0.018920096123063335
FDS,2011-10-31,Financial Exchanges & Data,WELL|EG|TSN|GPC|JCI,CBOE|NDAQ|MCO|ICE|SPGI,0.8725680975420913,0.9262576541874948,-0.053689556645403536
FE,2011-10-31,Electric Utilities,AWK|ES|CHD|VRSK|COST,SO|EVRG|LNT|EIX|PEG,0.771748719815552,0.8463293252754285,-0.07458060545987644
FICO,2011-10-31,Application Software,EME|AME|DHI|STT|IP,ORCL|INTU|ADSK|ADBE|CRM,0.6535912362331553,0.6094361534614341,0.0441550827717212
FSLR,2011-10-31,Semiconductors,NFLX|DXCM|VRTX|BAC|RF,NXPI|NVDA|MCHP|AVGO|AMD,0.7656084752304986,0.6777790193701942,0.08782945586030433
GD,2011-10-31,Aerospace & Defense,SBAC|L|FISV|DRI|NOC,RTX|NOC|LHX|LMT|GE,0.9103770844957074,0.893526655188328,0.016850429307379455
GE,2011-10-31,Aerospace & Defense,BA|AON|BXP|MMM|QCOM,BA|LMT|GD|RTX|NOC,0.9039164277608164,0.8774492309126455,0.026467196848170893
GIS,2011-10-31,Packaged Foods & Meats,MO|PPL|PG|DUK|MDLZ,MKC|HSY|SJM|HRL|CPB,0.8812005317979403,0.899420380150802,-0.018219848352861612
GWW,2011-10-31,Industrial Machinery & Supplies & Components,FAST|JKHY|HUM|INTU|NKE,IEX|ITW|PH|DOV|SWK,0.919145366181534,0.9430904849561382,-0.023945118774604257
HIG,2011-10-31,Property & Casualty Insurance,MGM|C|AMD|A|AIG,WRB|TRV|CB|CINF|ACGL,0.862020459554112,0.7703991727908729,0.09162128676323911
HRL,2011-10-31,Packaged Foods & Meats,LNT|CVS|EIX|ACGL|ADP,MKC|GIS|MDLZ|HSY|SJM,0.9066490181071309,0.9133178857289387,-0.006668867621807739
HSY,2011-10-31,Packaged Foods & Meats,LLY|FE|KMB|KO|JNJ,CPB|GIS|CAG|HRL|MDLZ,0.7518893515124703,0.7418781290377827,0.010011222474687553
HUBB,2011-10-31,Industrial Machinery & Supplies & Components,GL|TRV|SNA|ROP|AMAT,PNR|DOV|IEX|SWK|NDSN,0.9236866330084876,0.9060255005919791,0.017661132416508574
ICE,2011-10-31,Financial Exchanges & Data,JCI|MCK|CINF|V|VTR,MSCI|CME|SPGI|FDS|NDAQ,0.7930103748089629,0.8414167350856572,-0.048406360276694316
IDXX,2011-10-31,Health Care Equipment,SYK|CHRW|BG|WST|ZBH,RVTY|RMD|BAX|DXCM|SYK,0.7975339981590971,0.7037003905925991,0.09383360756649795
IEX,2011-10-31,Industrial Machinery & Supplies & Components,CRL|UHS|VTRS|UDR|MSCI,GWW|DOV|NDSN|SWK|ITW,0.9063239104964074,0.9527235789324163,-0.046399668436008956
IFF,2011-10-31,Specialty Chemicals,CTAS|BF-B|O|ATO|PGR,ALB|ECL|SHW|PPG|LYB,0.3574994502011887,0.5046877372066371,-0.1471882870054484
INTC,2011-10-31,Semiconductors,TGT|PAYX|SHW|SNPS|NKE,MCHP|QCOM|AMD|ON|AVGO,0.8903658673256756,0.8290523196815905,0.06131354764408503
INTU,2011-10-31,Application Software,NKE|MCHP|WBD|ADI|GWW,ADBE|SNPS|ADSK|TYL|CRM,0.9589884136981084,0.9154492816049441,0.04353913209316429
ISRG,2011-10-31,Health Care Equipment,HUM|SPG|PSA|SBUX|BIIB,EW|BDX|MDT|RMD|ABT,0.7491481738944452,0.8818022981334569,-0.13265412423901168
ITW,2011-10-31,Industrial Machinery & Supplies & Components,JBHT|MLM|HON|DHR|CSX,SNA|DOV|GWW|NDSN|PH,0.8837892830119272,0.9061174820316216,-0.022328199019694406
IVZ,2011-10-31,Asset Management & Custody Banks,KKR|MET|LYB|ALB|HST,BK|NTRS|STT|AMP|BX,0.9162616283642387,0.9263314775634531,-0.010069849199214387
JPM,2011-10-31,Diversified Banks,TT|LYV|GS|PRU|BEN,USB|PNC|TFC|WFC|C,0.9506147309024165,0.9737470101926691,-0.023132279290252522
KKR,2011-10-31,Asset Management & Custody Banks,IVZ|LYB|MET|BX|LVS,BEN|IVZ|NTRS|BLK|BK,0.882996753568564,0.8712444627301246,0.011752290838439428
LHX,2011-10-31,Aerospace & Defense,EXPD|STZ|PKG|PNR|CME,GE|TXT|RTX|GD|TDG,0.8994187761666456,0.896736010083681,0.0026827660829645827
LMT,2011-10-31,Aerospace & Defense,MKC|AMGN|EXC|LNT|MRK,AXON|BA|TXT|GD|RTX,0.8012939369248764,0.8023437487645744,-0.0010498118396979894
LNT,2011-10-31,Electric Utilities,MKC|CVS|AMGN|EIX|LMT,SO|DUK|PPL|EXC|EIX,0.8243607872988548,0.8586795225588328,-0.034318735259978084
LYB,2011-10-31,Specialty Chemicals,KKR|CBRE|IVZ|VLO|FCX,ALB|IFF|SHW|DD|PPG,0.7652906638928036,0.8724784053519131,-0.10718774145910948
MCHP,2011-10-31,Semiconductors,ADI|AJG|WRB|CB|WBD,ADI|NXPI|SWKS|AVGO|MPWR,0.8572713882268335,0.9639162467731235,-0.10664485854629002
MCO,2011-10-31,Financial Exchanges & Data,COF|MTD|CRM|UDR|IP,NDAQ|ICE|FDS|MSCI|SPGI,0.8796873195242948,0.9245042333945611,-0.04481691387026632
MDLZ,2011-10-31,Packaged Foods & Meats,CAG|MO|PG|CPB|NEE,SJM|MKC|GIS|TSN|HRL,0.8147181390356223,0.8404484181493931,-0.025730279113770793
MDT,2011-10-31,Health Care Equipment,GILD|FRT|LIN|NVR|ATO,PODD|ISRG|EW|BAX|SYK,0.9075885396784306,0.7355329909371733,0.17205554874125728
MKC,2011-10-31,Packaged Foods & Meats,LMT|EXC|LNT|KR|CVS,CPB|GIS|HRL|HSY|MDLZ,0.8041510686533335,0.9077426609971077,-0.10359159234377413
MPWR,2011-10-31,Semiconductors,CRH|FICO|ROL|EME|CSGP,QCOM|MU|MCHP|FSLR|NXPI,0.7311860598337563,0.8699708750667721,-0.13878481523301578
MSCI,2011-10-31,Financial Exchanges & Data,TFC|UDR|EBAY|USB|PNC,MCO|ICE|FDS|CME|NDAQ,0.9303139181436832,0.9395187188935618,-0.009204800749878506
MTD,2011-10-31,Life Sciences Tools & Services,NDAQ|EBAY|TDY|USB|COF,A|TECH|WAT|DHR|CRL,0.7506290503100341,0.7537580109783479,-0.003128960668313807
MU,2011-10-31,Semiconductors,RF|BAC|ON|AMD|COHR,ADI|AVGO|TXN|FSLR|MPWR,0.5036984716907447,0.4681097954051893,0.03558867628555534
NDAQ,2011-10-31,Financial Exchanges & Data,MTD|EBAY|USB|TDY|MA,CBOE|FDS|SPGI|ICE|MSCI,0.9425073714207884,0.9274860582957588,0.015021313125029634
NDSN,2011-10-31,Industrial Machinery & Supplies & Components,PRU|CRM|VMC|RJF|LYV,IEX|ITW|DOV|SWK|SNA,0.8577587345934443,0.9139428694950885,-0.0561841349016442
NEE,2011-10-31,Multi-Utilities,AEP|T|SJM|CAG|EVRG,PCG|XEL|ED|D|AEE,0.8310321699174984,0.7906446706847085,0.04038749923278995
NI,2011-10-31,Multi-Utilities,CNP|COST|VRSK|TJX|AWK,PNW|XEL|ED|SRE|AEE,0.8715852703291043,0.9299701765217406,-0.058384906192636365
NOC,2011-10-31,Aerospace & Defense,SBAC|YUM|PFE|GD|IBKR,AXON|GD|TDG|BA|RTX,0.8664732140577571,0.8948490936602472,-0.028375879602490106
NTRS,2011-10-31,Asset Management & Custody Banks,AES|CSX|DVN|VTRS|DE,STT|BX|AMP|IVZ|KKR,0.9151228018820331,0.9304713298755496,-0.015348527993516492
NVDA,2011-10-31,Semiconductors,FITB|BX|RJF|A|VMC,INTC|ADI|QCOM|MPWR|NXPI,0.675145723213508,0.7158505188918783,-0.040704795678370376
NXPI,2011-10-31,Semiconductors,MGM|HIG|A|C|CBRE,MPWR|TXN|AMD|FSLR|INTC,0.8419163467848717,0.8725536052236172,-0.03063725843874554
ON,2011-10-31,Semiconductors,COHR|TMUS|WDC|HBAN|SWKS,INTC|ADI|FSLR|MCHP|NXPI,0.7978057109649991,0.8108576430302998,-0.013051932065300753
ORCL,2011-10-31,Application Software,WELL|SPG|VTR|ACN|DOC,CRM|INTU|PTC|ADBE|TYL,0.9089835165419244,0.9591741992949773,-0.05019068275305283
OXY,2011-10-31,Oil & Gas Exploration & Production,SWK|STT|ETN|AFL|ODFL,COP|APA|EOG|DVN|EQT,0.9274789001474475,0.9353631854767589,-0.007884285329311402
PCG,2011-10-31,Multi-Utilities,EVRG|AEP|WEC|NEE|EXC,DTE|CNP|PNW|SRE|ED,0.657577570282847,0.6789702756421162,-0.021392705359269182
PEG,2011-10-31,Electric Utilities,LMT|CL|ES|EXC|LLY,PPL|ETR|DUK|EIX|ES,0.8755675175113986,0.9189078384461358,-0.043340320934737164
PGR,2011-10-31,Property & Casualty Insurance,CTAS|IFF|NVR|BA|BR,ACGL|CB|TRV|CINF|ALL,0.772297685004228,0.8737550852092191,-0.10145740020499106
PH,2011-10-31,Industrial Machinery & Supplies & Components,PCAR|TEL|TER|BRO|TPR,SWK|GWW|ITW|PNR|NDSN,0.9400821210312594,0.9386345272130815,0.001447593818177939
PNC,2011-10-31,Diversified Banks,WY|CME|USB|UDR|REG,JPM|BAC|WFC|USB|C,0.9541204987035478,0.9633971020318863,-0.009276603328338573
PNR,2011-10-31,Industrial Machinery & Supplies & Components,PKG|DLR|STZ|CINF|VRSN,SNA|HUBB|DOV|GWW|PH,0.9454342085273354,0.9691401523744327,-0.023705943847097344
PNW,2011-10-31,Multi-Utilities,DTE|AEE|CMS|SRE|ABT,PCG|CNP|D|NEE|ED,0.9522822677431695,0.9325647712209371,0.019717496522232425
PODD,2011-10-31,Health Care Equipment,BLK|AVY|RMD|WFC|ARE,RVTY|ZBH|ISRG|EW|SYK,0.4665962899262101,0.3202783763087214,0.1463179136174887
PPG,2011-10-31,Specialty Chemicals,TRV|UNP|ADBE|NSC|CB,ALB|LYB|DD|ECL|IFF,0.9719363208347818,0.9177588348864835,0.0541774859482983
PPL,2011-10-31,Electric Utilities,AEP|ED|EVRG|MO|D,PEG|WEC|SO|EVRG|LNT,0.9092184711649292,0.9018102217541147,0.007408249410814416
PTC,2011-10-31,Application Software,RCL|MAS|HST|AFL|CF,CRM|CDNS|INTU|TYL|ADSK,0.9185816488842067,0.9333695497659094,-0.014787900881702676
QCOM,2011-10-31,Semiconductors,SPGI|CI|UNH|EQIX|BG,NXPI|SWKS|AVGO|MCHP|MPWR,0.6615608101471374,0.7306936788000177,-0.06913286865288026
RMD,2011-10-31,Health Care Equipment,TMO|EXPE|PODD|CHTR|BLK,SYK|DXCM|BSX|ABT|RVTY,0.8411098387474232,0.6760846849847493,0.1650251537626739
RTX,2011-10-31,Aerospace & Defense,LOW|COP|BALL|BR|DRI,NOC|AXON|TDG|GD|GE,0.9313764298449226,0.9553169218898198,-0.02394049204489712
RVTY,2011-10-31,Health Care Equipment,ARE|CRL|LUV|MAA|WAT,BAX|ABT|STE|RMD|DXCM,0.8690075680035204,0.679733419828969,0.18927414817455146
SHW,2011-10-31,Specialty Chemicals,ECL|SNPS|GPC|GRMN|ACGL,DD|ECL|ALB|LYB|IFF,0.8446292184352013,0.8290491408987786,0.015580077536422765
SJM,2011-10-31,Packaged Foods & Meats,CAG|NEE|T|AEP|EVRG,TSN|MKC|CPB|CAG|MDLZ,0.7428410831373571,0.7282629833957919,0.01457809974156521
SNA,2011-10-31,Industrial Machinery & Supplies & Components,AMAT|FDX|GL|HON|NUE,HUBB|GWW|NDSN|DOV|IEX,0.9162682232057164,0.9171505127030257,-0.0008822894973092854
SNPS,2011-10-31,Application Software,ECL|SHW|PAYX|GRMN|TGT,ADSK|PTC|TRMB|CDNS|TYL,0.8880795957094368,0.9043906601256323,-0.016311064416195453
SO,2011-10-31,Electric Utilities,PG|DUK|MO|GIS|MDLZ,ES|PEG|PPL|DUK|EVRG,0.8913725490174444,0.9342066600019895,-0.04283411098454504
SPGI,2011-10-31,Financial Exchanges & Data,CHRW|GEN|QCOM|CI|UNH,ICE|MSCI|CBOE|MCO|CME,0.7791793267582807,0.7079658053186833,0.07121352143959747
SRE,2011-10-31,Multi-Utilities,CMS|WEC|AMGN|LNT|ETR,CMS|DTE|XEL|PCG|D,0.9175769525871482,0.958650125959512,-0.041073173372363825
STE,2011-10-31,Health Care Equipment,EQIX|MTB|GEN|MAA|CI,MDT|BDX|IDXX|RMD|RVTY,0.8558165424454734,0.8427760139163034,0.013040528529170037
STT,2011-10-31,Asset Management & Custody Banks,OXY|ADSK|ETN|EOG|SWK,BX|IVZ|BK|BLK|KKR,0.888234663476428,0.946862167198265,-0.058627503721837004
SWK,2011-10-31,Industrial Machinery & Supplies & Components,OXY|ETN|AFL|STT|CAT,GWW|PNR|DOV|HUBB|NDSN,0.92460541463813,0.9503287185462014,-0.025723303908071427
SWKS,2011-10-31,Semiconductors,HBAN|AIG|PFG|AMD|WYNN,MU|TXN|QCOM|ON|MPWR,0.7382644440869327,0.8181895636900762,-0.07992511960314352
SYK,2011-10-31,Health Care Equipment,CHRW|IDXX|BG|GEN|SPGI,ISRG|DXCM|RMD|STE|BDX,0.9527929188514627,0.7983377019777599,0.15445521687370278
TDG,2011-10-31,Aerospace & Defense,SBUX|VRSN|DLR|EA|PSA,RTX|AXON|BA|GE|GD,0.7377518666561222,0.8402659559366292,-0.10251408928050698
TECH,2011-10-31,Life Sciences Tools & Services,WST|ZBH|IDXX|SYK|NRG,WAT|MTD|DHR|CRL|TMO,0.9364729547518575,0.9326142279689849,0.00385872678287269
TFC,2011-10-31,Diversified Banks,MSCI|EBAY|UDR|WAT|USB,JPM|BAC|PNC|WFC|C,0.964175468605893,0.98452695711506,-0.020351488509167015
TMO,2011-10-31,Life Sciences Tools & Services,EXPE|RMD|BSX|CHTR|ARE,DHR|CRL|TECH|A|WAT,0.7423121660917805,0.8461917792210195,-0.10387961312923899
TPL,2011-10-31,Oil & Gas Exploration & Production,FIX|TKO|GNRC|CRH|SMCI,APA|OXY|EOG|EQT|CTRA,0.13911681112572535,0.16044387893849402,-0.021327067812768663
TRMB,2011-10-31,Application Software,TSLA|CNC|WSM|PWR|TTWO,ORCL|PTC|ADBE|TYL|SNPS,0.8577443062583736,0.9102173501705252,-0.052473043912151573
TROW,2011-10-31,Asset Management & Custody Banks,TXT|PFG|PRU|TT|VMC,BK|BEN|BX|KKR|NTRS,0.9400489969411632,0.9464023645248738,-0.006353367583710634
TRV,2011-10-31,Property & Casualty Insurance,UNP|PPG|NSC|AMAT|ROP,WRB|PGR|ACGL|CINF|CB,0.9101446711876051,0.9677463006961928,-0.057601629508587715
TSN,2011-10-31,Packaged Foods & Meats,GPC|NKE|FDS|MSI|SHW,SJM|HRL|MDLZ|CAG|GIS,0.812351071937437,0.7594470783424422,0.05290399359499487
TXN,2011-10-31,Semiconductors,FISV|AJG|MCHP|EG|L,MU|ON|SWKS|MPWR|FSLR,0.894267623560298,0.9587580146879177,-0.06449039112761967
TXT,2011-10-31,Aerospace & Defense,TT|TROW|BEN|WFC|BLK,RTX|LMT|LHX|GD|NOC,0.8287047269719028,0.847991681535195,-0.019286954563292213
TYL,2011-10-31,Application Software,TTWO|BIIB|RL|CDNS|WAB,CRM|TRMB|CDNS|ADSK|ORCL,0.8916819247599621,0.9014332230900924,-0.009751298330130331
USB,2011-10-31,Diversified Banks,EQIX|PNC|EBAY|BKNG|TFC,TFC|WFC|PNC|BAC|JPM,0.8922211704294032,0.9407280355374906,-0.04850686510808744
WAT,2011-10-31,Life Sciences Tools & Services,EBAY|CPT|TFC|RVTY|MAA,MTD|A|TECH|DHR|TMO,0.918621205168786,0.9420009185049165,-0.023379713336130536
WEC,2011-10-31,Electric Utilities,EVRG|AEP|CL|NEE|SRE,ES|PPL|EVRG|EIX|AEP,0.9287479224165439,0.9273195871654268,0.0014283352511170744
WFC,2011-10-31,Diversified Banks,BLK|TXT|AVY|TROW|BEN,TFC|USB|BAC|JPM|PNC,0.914662050506249,0.9687787800225817,-0.05411672951633262
WRB,2011-10-31,Property & Casualty Insurance,MCHP|AJG|ADI|CB|GPC,ALL|PGR|CINF|HIG|CB,0.8747198788999349,0.8519680340113309,0.022751844888603934
XEL,2011-10-31,Multi-Utilities,DTE|MCD|ABT|ETR|DUK,D|PCG|AEE|CMS|PNW,0.9178414937229556,0.9420688743510484,-0.02422738062809271
ZBH,2011-10-31,Health Care Equipment,BAX|SYK|IDXX|TECH|KDP,MDT|BSX|SYK|RMD|ABT,0.8309279147168664,0.8526705371890217,-0.021742622472155304
A,2014-04-30,Life Sciences Tools & Services,PRU|WST|TSCO|CME|SATS,CRL|WAT|TMO|DHR|MTD,0.5120049996223316,0.5785824164493822,-0.06657741682705065
ABBV,2014-04-30,Biotechnology,ON|XYL|STLD|TECH|HCA,REGN|AMGN|VRTX|BIIB|INCY,0.4344674873216216,0.2002032186643129,0.2342642686573087
ABT,2014-04-30,Health Care Equipment,ARE|UDR|OXY|PLD|MKC,EW|IDXX|RVTY|STE|MDT,0.08601596137922803,0.3091237778523988,-0.2231078164731708
ACGL,2014-04-30,Property & Casualty Insurance,CHD|SYY|UPS|AWK|MKC,ALL|PGR|WRB|TRV|HIG,0.47143540229697134,0.6778159637157541,-0.2063805614187828
ADBE,2014-04-30,Application Software,PKG|STX|CF|CTSH|SCHW,FICO|ORCL|TYL|PTC|SNPS,0.5291694661855545,0.7014812407368121,-0.17231177455125757
ADI,2014-04-30,Semiconductors,INTU|TEL|POOL|AXP|EME,SWKS|NVDA|AMD|MPWR|NXPI,0.6890334980164722,0.6503172650743724,0.038716232942099804
ADSK,2014-04-30,Application Software,FFIV|MA|KKR|MNST|CI,ORCL|FICO|CDNS|WDAY|TYL,0.35547626208456734,0.5001557322151681,-0.14467947013060073
